FilmId,CompanyId,FilmGuid,CompanyGuid
1205,776,1f0ee9e2-3fe7-4609-b21a-bcf2613ef07f,13960266-ba5f-43ad-afea-301092090004
1206,4310,a341e5d6-086b-4efa-88da-c3d2e1a5aa8f,cc56ae7a-c99b-425b-9ccc-cad6ed71ee26
1207,390,c8be83cc-01f9-4d57-9e0b-22b5cf6ea6b9,b2f21fb3-1b3c-4f99-b72f-7a86b4a92a4b
1209,697,ba3ad952-4fcf-4354-bf28-c3638a6799c1,818a63e9-fc67-4179-99dc-f22eb7561154
1209,698,ba3ad952-4fcf-4354-bf28-c3638a6799c1,d1011764-4aed-4b7d-9ca7-c2fcae18f633
1209,699,ba3ad952-4fcf-4354-bf28-c3638a6799c1,9ffecc78-894f-4058-a7f4-e9735d718f5f
1210,778,7b7795b3-0aef-432c-b6bc-7d9eebd147f9,d1f6c620-dfda-49e1-a4be-137e50eb6eae
1211,779,b1c28768-bb67-46ed-9e3e-2b775ff3d592,b6424e30-f5b5-4261-ba1a-5dcd97372584
1212,782,41da2891-0275-4ee1-bcbd-b16ca7dcfe20,6c4b37ae-734a-4cbb-8343-31529ce824a6
1215,431,682fc572-6f48-4a65-a6b1-c5fe047d94a4,50baa939-a1e4-4479-90cb-87187c5e5bab
1215,725,682fc572-6f48-4a65-a6b1-c5fe047d94a4,3d29f24b-68d8-4d95-bc92-1adb9e8d4f4c
1216,783,b6b69129-fdea-4f94-b4a4-90642cbb2dff,a47784b0-023b-459b-8505-7431cf2af763
1217,713,ee26d74a-dee5-406f-87b9-97dd7c3f7856,5af0434a-f288-44ce-8eb3-a843a477b223
1217,784,ee26d74a-dee5-406f-87b9-97dd7c3f7856,c870db24-33df-4af5-8d83-bdac76ab88da
1218,785,b8a68ffd-bdf5-4ee9-b403-a9b73c4a0d80,34e842f3-37c8-4727-b80b-000406e498c3
1218,801,b8a68ffd-bdf5-4ee9-b403-a9b73c4a0d80,b557154c-d695-4eb6-a503-970d09b73f45
1219,82,aba034ff-5de2-4950-9a80-2996535fd9ab,2d340cc6-97e4-4e1f-a32f-0a9bc75311a5
1219,785,aba034ff-5de2-4950-9a80-2996535fd9ab,34e842f3-37c8-4727-b80b-000406e498c3
1220,785,56a8e906-b4ad-487b-9ad8-50a1797d7670,34e842f3-37c8-4727-b80b-000406e498c3
1220,801,56a8e906-b4ad-487b-9ad8-50a1797d7670,b557154c-d695-4eb6-a503-970d09b73f45
1221,82,0fdd44f5-66c5-49a3-bfa6-a4edf0f41b74,2d340cc6-97e4-4e1f-a32f-0a9bc75311a5
1221,785,0fdd44f5-66c5-49a3-bfa6-a4edf0f41b74,34e842f3-37c8-4727-b80b-000406e498c3
1222,785,8ad12fdf-c4ad-4f7b-b198-23e0b426f4e2,34e842f3-37c8-4727-b80b-000406e498c3
1222,801,8ad12fdf-c4ad-4f7b-b198-23e0b426f4e2,b557154c-d695-4eb6-a503-970d09b73f45
1223,197,6b484fa4-7116-4cc2-9d9c-9c1ce458aa81,87d02579-db6d-4afe-adeb-ccfce4962aed
1224,343,60f212fd-e151-404e-9c2d-cc127460d6e4,d3c0a202-7b45-41bf-a883-8aafeb69d52b
1226,82,6cc25124-fe1b-4846-93c5-6b21b56cd3a5,2d340cc6-97e4-4e1f-a32f-0a9bc75311a5
1227,82,4c89b568-28a5-4990-aded-a4257eb8f41a,2d340cc6-97e4-4e1f-a32f-0a9bc75311a5
1227,801,4c89b568-28a5-4990-aded-a4257eb8f41a,b557154c-d695-4eb6-a503-970d09b73f45
1228,787,4fa67cb0-5712-47ab-aa92-bd86077910c6,092d21cd-f517-4069-9ea2-5f11c8d0baf8
1229,789,12545174-9da9-42e3-8d64-f2010d7912c5,9065cd44-5e76-4b8b-8c38-c709aa8ecd88
1230,791,1ddbf058-f0fa-4c57-aee4-ce26cd8858c1,fae75c2d-a78d-4c3c-974c-5ec9763e2d08
1231,792,cc00c2fe-0eee-4e76-84a6-aaa1732db700,686db316-33de-4492-8285-a7f7b97e1727
1232,272,cec91451-33b0-488c-a506-fdf70d53febb,493b73a3-266d-4d60-b10a-8ff9b7ce4ffe
1233,367,5e4953ed-fffa-4035-83ad-d3054d213cbd,53fa56e3-4e4a-4a15-b986-907f8941b8ff
1234,606,ed1c6ea8-095d-45db-82d0-7df03dd07990,504caa6f-c8d9-43b0-91ba-71ba85572159
1235,343,d65d193d-890e-4be4-ae5a-e0907a2ec2ba,d3c0a202-7b45-41bf-a883-8aafeb69d52b
1236,793,284180db-6a49-4ae8-80db-4fa92e8f4755,76a3af05-64d0-4fc0-9659-9f5440db4957
1237,401,51fedce4-0b92-4b29-9af2-6512f1101f67,a84e2964-c01c-4322-9c24-0361d3251022
1238,380,e31a624c-a259-491e-8e78-6226df83c151,650c95c0-8023-4fe3-b10d-045ed7c6bd62
1238,630,e31a624c-a259-491e-8e78-6226df83c151,7d4438a2-d8a9-48df-80ef-6858c465087c
1240,385,93624263-4482-4a7c-ad9f-4e73a835120e,3378eb80-d1b2-4faa-baf0-ca947b662d09
1241,320,433368ec-08a9-4a59-8916-99009e2c11c3,1759af4c-2598-407c-854f-07868a8f2857
1242,108,e9f9cb28-c043-4aa3-8e1c-9ef57064ea71,66ebd84b-dc4a-4fd1-9b0b-f6efd29fadd4
1242,198,e9f9cb28-c043-4aa3-8e1c-9ef57064ea71,00a0428c-d596-4ff9-89f5-fcb3bff88004
1243,108,926a57c9-1a4f-46e9-8842-6712602eb966,66ebd84b-dc4a-4fd1-9b0b-f6efd29fadd4
1243,198,926a57c9-1a4f-46e9-8842-6712602eb966,00a0428c-d596-4ff9-89f5-fcb3bff88004
1244,108,051f5989-923e-40a1-873b-01bbcc2cf6d5,66ebd84b-dc4a-4fd1-9b0b-f6efd29fadd4
1244,198,051f5989-923e-40a1-873b-01bbcc2cf6d5,00a0428c-d596-4ff9-89f5-fcb3bff88004
1245,123,afb282d8-e2f2-40c0-9e1b-da05189b8896,6c4243ae-9f07-45c6-bf46-a14aad03b203
1246,108,dd4fc78a-dc98-4fcb-8710-9ccf66a5169d,66ebd84b-dc4a-4fd1-9b0b-f6efd29fadd4
1247,123,00bd0361-2341-4559-b7fe-ed0df95707ba,6c4243ae-9f07-45c6-bf46-a14aad03b203
1248,123,fa3d0e93-7afc-4264-8820-a8f57ee88a2b,6c4243ae-9f07-45c6-bf46-a14aad03b203
1250,123,879ef04b-c2ce-4b67-9e7a-b1c8be4d7628,6c4243ae-9f07-45c6-bf46-a14aad03b203
1251,3129,5d17c162-11ff-4d23-afae-e9c48664ecdc,4408103f-a38a-43c6-a142-5ab5870aa11f
1252,794,a9da62e7-50f5-4a70-91b1-9b3d93099880,3b56307c-89b0-477b-8cdd-4aceaa9213ce
1252,795,a9da62e7-50f5-4a70-91b1-9b3d93099880,9234a667-f90f-4d28-9b4b-587d31c745cc
1253,108,db3cc3f9-10ac-4974-92cd-879b57dafb98,66ebd84b-dc4a-4fd1-9b0b-f6efd29fadd4
1254,372,f5ecfc35-c225-4d05-b1dc-ab6c596bf3ad,4f806184-be41-4eb7-917b-c2f3fa2ba515
1255,796,33d269f3-8a32-487b-808d-631b242cd6f7,783639ba-41cf-4982-bca0-c84df52c8151
1256,108,7d9ff4de-f45a-4f52-81f5-9c7818815238,66ebd84b-dc4a-4fd1-9b0b-f6efd29fadd4
1257,520,5c4455cc-2934-46e7-a881-dd5e01e78795,735a311b-145b-4216-941e-9356886e0eb2
1258,416,1caee04a-4af4-48f7-b664-fd4163449f81,b527ad7a-6f6d-4de4-9dae-72a9163dda0e
1259,669,c8175f13-3376-4fe6-a0cb-87f17ff25dcc,b26a51da-7ec0-40c3-993d-fcc86460aa0c
1260,416,c117d84c-6804-4c8e-9055-60bfbe62c9b0,b527ad7a-6f6d-4de4-9dae-72a9163dda0e
1261,416,f76c6bb6-f3b5-460d-8ef8-a8645c697cbd,b527ad7a-6f6d-4de4-9dae-72a9163dda0e
1263,798,666d1e2c-8039-4a2b-8444-7f0303cadd86,f4a94849-29eb-4b64-acc8-8860b0f8ea5c
1264,520,6f0ee309-5b19-46b4-9a60-7d9b2e738c19,735a311b-145b-4216-941e-9356886e0eb2
1265,521,ca4e3f3a-b2ca-4c45-a9a9-71befe163338,81b9b592-f0be-4521-90fa-b4c99910bf61
1267,799,87aa375e-c007-4fa0-b0c0-fbc166c6b279,f6fd8612-02f0-4663-87c6-85584f3e9a73
1271,3968,1aba7c2c-21c4-483b-8ea7-2030630d39c1,ca22f59e-101f-4c0c-826f-6e826d923954
1274,279,b92aa292-df1f-4b82-98e7-a33e25d3cd9b,8eabb272-8080-49ab-849f-ab5ec883256a
1275,279,8ad93ecc-927b-4072-a816-fb36ae8cfd9d,8eabb272-8080-49ab-849f-ab5ec883256a
1276,197,264a157f-2760-4962-ab9d-62f6bcadcc75,87d02579-db6d-4afe-adeb-ccfce4962aed
1277,82,4bfeaf4d-2606-4c25-9699-812273534ce1,2d340cc6-97e4-4e1f-a32f-0a9bc75311a5
1277,785,4bfeaf4d-2606-4c25-9699-812273534ce1,34e842f3-37c8-4727-b80b-000406e498c3
1278,801,bea624bd-6b30-4e5c-8c0d-7aeecb6a6a56,b557154c-d695-4eb6-a503-970d09b73f45
1279,785,18a39e3f-460a-41c8-89d3-586f56b58529,34e842f3-37c8-4727-b80b-000406e498c3
1279,801,18a39e3f-460a-41c8-89d3-586f56b58529,b557154c-d695-4eb6-a503-970d09b73f45
1280,801,f0658963-6378-4f62-82f9-dc06358d4bc5,b557154c-d695-4eb6-a503-970d09b73f45
1281,82,ee2c1cdd-ffe6-4517-be76-a82790d41087,2d340cc6-97e4-4e1f-a32f-0a9bc75311a5
1282,801,a5248b6d-6094-4193-acbb-9ea3f4f392e1,b557154c-d695-4eb6-a503-970d09b73f45
1283,270,d51d9d78-5f0d-415a-8a5d-f16fe4ce96b3,4bd1eb60-244e-409e-964d-9cf3e6d873fa
1285,279,56302406-5fd5-4f99-a88f-9d890a678521,8eabb272-8080-49ab-849f-ab5ec883256a
1286,317,9d56f1c4-4003-401b-b2ec-b7a46dda63b9,6b2a31ef-d704-4d80-be48-f2af55fbba9a
1287,785,82db6762-ec18-43e4-8ae3-a8a0431e950a,34e842f3-37c8-4727-b80b-000406e498c3
1287,801,82db6762-ec18-43e4-8ae3-a8a0431e950a,b557154c-d695-4eb6-a503-970d09b73f45
1288,802,e10cd949-e5de-4f50-9006-c6631e45b407,a384c9ab-7ab3-48a1-b923-4eab04f666b3
1290,801,0061094e-ffb8-483d-ba17-377c9fa0ea1a,b557154c-d695-4eb6-a503-970d09b73f45
1291,801,556fdfb4-9260-4234-9166-42e4597c01f5,b557154c-d695-4eb6-a503-970d09b73f45
1294,803,77b40738-36f8-4c7d-9c26-993ad5c61c44,2a61060e-467d-4c21-968d-d2af924ff71f
1295,804,ad6fec22-1b39-449d-a70a-37210874210c,8eaef821-1fb9-40d9-8202-883cb8165439
1296,805,793e383b-6901-4c9e-9c98-8dfe88ed74bb,bf452f43-fc89-44ca-9689-969d2381a02f
1297,806,6adca5de-e7f8-44f3-b6eb-8e8e26f6004e,1e04120c-a7d2-40ce-a75a-dc5abba30996
1298,201,983192f8-cf60-4f54-9035-3fae37fa8b27,9341632a-e788-4af1-97f4-2ba3929e0a8f
1299,354,6db43299-7a54-4e24-b51f-69e515d2a199,2dbafe65-7fff-4e95-b0f3-e547292dea9d
1301,352,1fb41f0d-127e-49e2-82b4-74595ed970b3,fc6d6b28-859a-41aa-92a9-c3d401dccdb9
1302,201,7990802a-86e9-460c-b950-02198b53bd67,9341632a-e788-4af1-97f4-2ba3929e0a8f
1303,201,dc087220-ef4a-4e9b-aa79-1d485ec3a9a2,9341632a-e788-4af1-97f4-2ba3929e0a8f
1304,67,4c792a5d-b2bb-49cc-976a-ede1db397094,0b79bb3a-7eb0-4703-8bc0-3a9808209d67
1305,807,d4fa149e-258b-4fc1-9f8c-527ea8f0c4d1,6e376531-3be5-45c1-9485-e67d61c2ce84
1306,211,ab3f02f2-63b9-49d7-9c52-09687fb95c13,5a6fe0dc-6a30-4525-9fe9-1d1cd9b63a02
1306,520,ab3f02f2-63b9-49d7-9c52-09687fb95c13,735a311b-145b-4216-941e-9356886e0eb2
1307,211,5479d345-f886-4f6f-8162-5e426dc399e5,5a6fe0dc-6a30-4525-9fe9-1d1cd9b63a02
1307,520,5479d345-f886-4f6f-8162-5e426dc399e5,735a311b-145b-4216-941e-9356886e0eb2
1308,211,576a2f4f-4085-45c7-ab6a-efc6fab37ee9,5a6fe0dc-6a30-4525-9fe9-1d1cd9b63a02
1308,520,576a2f4f-4085-45c7-ab6a-efc6fab37ee9,735a311b-145b-4216-941e-9356886e0eb2
1309,211,294e2401-0b0e-49e6-82e3-ccaeded71f1b,5a6fe0dc-6a30-4525-9fe9-1d1cd9b63a02
1309,520,294e2401-0b0e-49e6-82e3-ccaeded71f1b,735a311b-145b-4216-941e-9356886e0eb2
1310,520,9ecb4448-7f0e-4b56-83fb-fd49448339ac,735a311b-145b-4216-941e-9356886e0eb2
1311,520,80ad1f38-cbdd-4cf4-98fd-0fe735a089a3,735a311b-145b-4216-941e-9356886e0eb2
1312,520,3dc9d033-c2eb-429a-83e6-af18f1433cf5,735a311b-145b-4216-941e-9356886e0eb2
1313,520,0ac1c8d0-07df-461e-9881-f30cba8b0205,735a311b-145b-4216-941e-9356886e0eb2
1314,520,aaa70017-94c8-4888-b960-b77f7fbe9a0f,735a311b-145b-4216-941e-9356886e0eb2
1315,520,1882c731-f42d-48f0-90ed-60fff9a97dee,735a311b-145b-4216-941e-9356886e0eb2
1316,520,7732a04b-1a96-4c96-82dd-a41d2cfb9e8a,735a311b-145b-4216-941e-9356886e0eb2
1317,123,2bdd0723-33e6-4569-8f98-577b351f6465,6c4243ae-9f07-45c6-bf46-a14aad03b203
1318,123,0954cdaf-51f6-4bba-a6f4-bed6574b10c0,6c4243ae-9f07-45c6-bf46-a14aad03b203
1319,521,eadf9eac-5462-4272-8b0a-c0f84c1ee0d7,81b9b592-f0be-4521-90fa-b4c99910bf61
1320,521,73e91589-e32e-420a-babe-884ef90b59e6,81b9b592-f0be-4521-90fa-b4c99910bf61
1321,521,8ecb38d4-5628-4e80-8442-5aeaf7a14368,81b9b592-f0be-4521-90fa-b4c99910bf61
1322,521,0757a40e-9e56-4339-b97f-3e5991d207dd,81b9b592-f0be-4521-90fa-b4c99910bf61
1323,521,7b337d46-7379-47b8-bc3f-be725b67feb2,81b9b592-f0be-4521-90fa-b4c99910bf61
1325,320,1da1e89b-16f2-4581-bd50-d9dfd54ca64f,1759af4c-2598-407c-854f-07868a8f2857
1326,320,8eddd207-39f8-4def-92bd-6c79a6eaecc9,1759af4c-2598-407c-854f-07868a8f2857
1327,320,8e5a8ae0-5e50-43f2-9263-b0b104cbff1e,1759af4c-2598-407c-854f-07868a8f2857
1328,320,692833ac-4ba0-4e8f-a65c-9febf150214e,1759af4c-2598-407c-854f-07868a8f2857
1329,808,f5cf4167-3ef7-4b5d-8798-fe27fb53d236,f451b60d-5960-499d-9120-aa955362c982
1330,809,3c27d6ea-3163-482b-a648-83e6db1d934b,bda5ea5b-4cb1-4894-88dd-6aefe315429d
1331,320,41a58335-19e7-4833-bb8d-474a75fbdc9c,1759af4c-2598-407c-854f-07868a8f2857
1332,320,f40a825a-5748-4de7-aa53-8d3bf6f58954,1759af4c-2598-407c-854f-07868a8f2857
1334,320,1ca9f2c5-87cc-43e4-b1cf-1c0d3c3c2528,1759af4c-2598-407c-854f-07868a8f2857
1335,320,c459b82f-d812-4b22-805f-e13481c54de9,1759af4c-2598-407c-854f-07868a8f2857
1336,320,60fe9320-d172-4dd4-ab36-314baa5b29ee,1759af4c-2598-407c-854f-07868a8f2857
1337,320,484eec37-591b-459b-a530-d2fa696fbd9e,1759af4c-2598-407c-854f-07868a8f2857
1338,320,f2f4fdcd-a82c-4581-80c2-a4ae3e36aca2,1759af4c-2598-407c-854f-07868a8f2857
1339,320,492535b2-6eb1-4430-af52-24b09e6f2fbb,1759af4c-2598-407c-854f-07868a8f2857
1340,320,e0ca0151-d14e-41f6-8cde-bab24262490b,1759af4c-2598-407c-854f-07868a8f2857
1341,320,6f45c981-fbe9-41ff-80bd-58eb32bce0a6,1759af4c-2598-407c-854f-07868a8f2857
1342,320,45c9c1db-b56c-4a19-869f-e666ccb4aa19,1759af4c-2598-407c-854f-07868a8f2857
1343,320,e6291793-d10b-4de7-b782-ac15a9fcec5e,1759af4c-2598-407c-854f-07868a8f2857
1344,320,7c525f60-1517-4bd0-b23c-4d9dfea4e89a,1759af4c-2598-407c-854f-07868a8f2857
1345,320,045d5c68-244d-4d1c-90d5-74647ef2f4b8,1759af4c-2598-407c-854f-07868a8f2857
1346,377,9b4c2925-0e75-4f3e-8c65-5301ef0874c9,e6469df9-9bec-49c3-a136-c119566dd3a0
1349,810,be22bed9-2740-4063-90a3-185084901a3b,15e14c34-8e34-4d6f-a9e2-c3960bc98725
1350,424,154c57b2-5c1b-40fb-967a-63c5bcd3c74f,06c42138-4c25-4de5-83fe-eec19df21dc9
1350,800,154c57b2-5c1b-40fb-967a-63c5bcd3c74f,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1351,424,90824bf5-e25a-4be9-82ba-2a8989c8bf82,06c42138-4c25-4de5-83fe-eec19df21dc9
1351,800,90824bf5-e25a-4be9-82ba-2a8989c8bf82,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1352,424,211f180c-a28f-4883-92cf-82a615fcedb1,06c42138-4c25-4de5-83fe-eec19df21dc9
1352,800,211f180c-a28f-4883-92cf-82a615fcedb1,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1353,424,891981a1-483c-4d32-9e0a-0b2296a73114,06c42138-4c25-4de5-83fe-eec19df21dc9
1353,800,891981a1-483c-4d32-9e0a-0b2296a73114,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1354,424,07073296-3b75-47aa-95c9-97de0287ae39,06c42138-4c25-4de5-83fe-eec19df21dc9
1354,800,07073296-3b75-47aa-95c9-97de0287ae39,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1355,424,3a34651a-c512-4de5-861e-09a469f645f6,06c42138-4c25-4de5-83fe-eec19df21dc9
1355,800,3a34651a-c512-4de5-861e-09a469f645f6,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1356,424,6ff2a2e3-57d2-483f-857f-bd17bce1703d,06c42138-4c25-4de5-83fe-eec19df21dc9
1356,800,6ff2a2e3-57d2-483f-857f-bd17bce1703d,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1357,424,a010e6a2-7edc-4c76-9db5-05936c9bd35e,06c42138-4c25-4de5-83fe-eec19df21dc9
1357,800,a010e6a2-7edc-4c76-9db5-05936c9bd35e,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1358,424,dd3fd450-075e-4a3e-a7b9-371939763e99,06c42138-4c25-4de5-83fe-eec19df21dc9
1358,800,dd3fd450-075e-4a3e-a7b9-371939763e99,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1359,424,a31b43e0-970f-41d4-ac3f-7dd3bfcfb34e,06c42138-4c25-4de5-83fe-eec19df21dc9
1359,800,a31b43e0-970f-41d4-ac3f-7dd3bfcfb34e,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1360,424,4bbfd1b1-bd69-4678-b986-13e8fb814028,06c42138-4c25-4de5-83fe-eec19df21dc9
1360,800,4bbfd1b1-bd69-4678-b986-13e8fb814028,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1361,424,d6a3f65b-3e9f-4d1d-ac7a-9a6dd13d15ef,06c42138-4c25-4de5-83fe-eec19df21dc9
1361,800,d6a3f65b-3e9f-4d1d-ac7a-9a6dd13d15ef,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1362,424,a36cdb70-b38a-450d-84d6-f701a847655c,06c42138-4c25-4de5-83fe-eec19df21dc9
1362,800,a36cdb70-b38a-450d-84d6-f701a847655c,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1363,424,197cafdc-3385-4ece-9fb4-0c2d1279ccde,06c42138-4c25-4de5-83fe-eec19df21dc9
1363,800,197cafdc-3385-4ece-9fb4-0c2d1279ccde,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1364,424,f63fa6ad-ff65-426f-ad92-5962169abc56,06c42138-4c25-4de5-83fe-eec19df21dc9
1364,800,f63fa6ad-ff65-426f-ad92-5962169abc56,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1365,424,78d2eb36-a7d5-4129-a844-1aa7bdde0f33,06c42138-4c25-4de5-83fe-eec19df21dc9
1365,800,78d2eb36-a7d5-4129-a844-1aa7bdde0f33,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1366,424,61eeecf9-9537-4e47-9a78-a8632bb1d118,06c42138-4c25-4de5-83fe-eec19df21dc9
1366,800,61eeecf9-9537-4e47-9a78-a8632bb1d118,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1367,424,edef6980-fd62-4324-90f8-5bc45d21a7e1,06c42138-4c25-4de5-83fe-eec19df21dc9
1367,800,edef6980-fd62-4324-90f8-5bc45d21a7e1,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1368,424,8e7d282a-4f5c-4ed1-a84e-848bcc1c7c1d,06c42138-4c25-4de5-83fe-eec19df21dc9
1368,800,8e7d282a-4f5c-4ed1-a84e-848bcc1c7c1d,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1369,424,7949477c-cca7-4bcd-b6c4-c3b0a4aca573,06c42138-4c25-4de5-83fe-eec19df21dc9
1369,800,7949477c-cca7-4bcd-b6c4-c3b0a4aca573,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1370,424,6059bdb1-ae3b-41c8-a009-232afebde06b,06c42138-4c25-4de5-83fe-eec19df21dc9
1370,800,6059bdb1-ae3b-41c8-a009-232afebde06b,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1371,424,fccb1e5b-1244-49f8-92e5-b7763d675132,06c42138-4c25-4de5-83fe-eec19df21dc9
1371,800,fccb1e5b-1244-49f8-92e5-b7763d675132,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1372,424,e0548118-0081-4248-8388-c514330abee6,06c42138-4c25-4de5-83fe-eec19df21dc9
1372,800,e0548118-0081-4248-8388-c514330abee6,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1373,424,0ae023cd-38ab-42c8-896b-0f2283d95f78,06c42138-4c25-4de5-83fe-eec19df21dc9
1373,800,0ae023cd-38ab-42c8-896b-0f2283d95f78,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1374,424,f0a944a0-0067-4272-9357-2e25e048a757,06c42138-4c25-4de5-83fe-eec19df21dc9
1374,800,f0a944a0-0067-4272-9357-2e25e048a757,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1375,424,387a5af9-8b1d-4b96-b42e-92755cc5dc9c,06c42138-4c25-4de5-83fe-eec19df21dc9
1375,800,387a5af9-8b1d-4b96-b42e-92755cc5dc9c,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1376,424,f4d9dc60-c5b8-4997-a64d-59e95493b024,06c42138-4c25-4de5-83fe-eec19df21dc9
1376,800,f4d9dc60-c5b8-4997-a64d-59e95493b024,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1377,424,4b28ca27-11bc-4255-a82d-316428346d59,06c42138-4c25-4de5-83fe-eec19df21dc9
1377,800,4b28ca27-11bc-4255-a82d-316428346d59,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1378,424,443efc76-5bd6-46ab-ba03-c04c56e6196a,06c42138-4c25-4de5-83fe-eec19df21dc9
1378,800,443efc76-5bd6-46ab-ba03-c04c56e6196a,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1379,424,43a714b8-42e3-4e7a-950f-45373afdb383,06c42138-4c25-4de5-83fe-eec19df21dc9
1379,800,43a714b8-42e3-4e7a-950f-45373afdb383,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1380,424,11408acb-1433-4b2b-aed8-c261c622e8d1,06c42138-4c25-4de5-83fe-eec19df21dc9
1380,800,11408acb-1433-4b2b-aed8-c261c622e8d1,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1381,424,38494595-60c8-4864-9201-55f5061b475a,06c42138-4c25-4de5-83fe-eec19df21dc9
1381,800,38494595-60c8-4864-9201-55f5061b475a,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1382,424,97663b29-8869-4e67-b359-e785dbf663cd,06c42138-4c25-4de5-83fe-eec19df21dc9
1382,800,97663b29-8869-4e67-b359-e785dbf663cd,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1383,424,84536d1f-f5cb-4b31-ad6d-00d212e87bd2,06c42138-4c25-4de5-83fe-eec19df21dc9
1383,800,84536d1f-f5cb-4b31-ad6d-00d212e87bd2,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1384,424,904499db-2bb6-438b-9421-7cf6e3feb25a,06c42138-4c25-4de5-83fe-eec19df21dc9
1384,800,904499db-2bb6-438b-9421-7cf6e3feb25a,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1385,424,4dd3555a-5d50-4eb1-a89d-8cce3a69bd58,06c42138-4c25-4de5-83fe-eec19df21dc9
1385,800,4dd3555a-5d50-4eb1-a89d-8cce3a69bd58,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1386,424,1158fa75-497b-45aa-8725-26c08f180a21,06c42138-4c25-4de5-83fe-eec19df21dc9
1386,800,1158fa75-497b-45aa-8725-26c08f180a21,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1387,424,813b441b-5b94-4ac5-a449-de150515bf24,06c42138-4c25-4de5-83fe-eec19df21dc9
1387,800,813b441b-5b94-4ac5-a449-de150515bf24,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1388,424,5ce23186-6c66-4029-b99d-af28d442d266,06c42138-4c25-4de5-83fe-eec19df21dc9
1388,800,5ce23186-6c66-4029-b99d-af28d442d266,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1389,723,ed4bfb7f-8e94-4ef8-9278-37a4a7d67f97,7ff96bc6-4cae-4129-bd62-ade867c982e8
1389,811,ed4bfb7f-8e94-4ef8-9278-37a4a7d67f97,5a674943-542e-426a-93e8-2678ab7cb187
1389,2430,ed4bfb7f-8e94-4ef8-9278-37a4a7d67f97,58ca22dc-2475-441a-9c18-9632a58149fb
1389,2431,ed4bfb7f-8e94-4ef8-9278-37a4a7d67f97,8fd9d973-a465-4f0b-9582-05cabb7d896c
1389,2432,ed4bfb7f-8e94-4ef8-9278-37a4a7d67f97,36556a6b-d55c-46d3-abd5-b5993c7cf92c
1390,424,abed54ac-c4b9-41f5-ac7b-227858a47424,06c42138-4c25-4de5-83fe-eec19df21dc9
1390,800,abed54ac-c4b9-41f5-ac7b-227858a47424,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1391,424,6604add0-884e-4768-93d8-c2c9ab34445e,06c42138-4c25-4de5-83fe-eec19df21dc9
1391,800,6604add0-884e-4768-93d8-c2c9ab34445e,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1392,424,518d777d-33c3-4762-bf3f-4df2b8f45cd7,06c42138-4c25-4de5-83fe-eec19df21dc9
1392,800,518d777d-33c3-4762-bf3f-4df2b8f45cd7,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1393,424,de138b23-6e01-4f68-9c2a-c252298ad229,06c42138-4c25-4de5-83fe-eec19df21dc9
1393,800,de138b23-6e01-4f68-9c2a-c252298ad229,b5e8d272-2fc5-49d0-a128-3d07fb9f5986
1394,424,09311b43-7fef-4a1f-85a5-bfdc9329d526,06c42138-4c25-4de5-83fe-eec19df21dc9
