CompanyId,FilmId
128,3692
799,3692
2597,3695
2598,3695
2599,3695
2600,3697
906,3698
3181,3698
2601,3699
2603,3700
2604,3702
2605,3702
2606,3702
254,3703
210,3705
939,3705
1204,3705
1147,3706
2607,3706
1045,3707
2608,3709
1321,3710
552,3711
782,3712
2609,3712
2610,3712
26,3714
682,3715
835,3715
2611,3717
2612,3719
2613,3719
2614,3719
1228,3720
2615,3720
2616,3720
390,3721
976,3722
2617,3722
2618,3722
515,3723
2619,3723
2620,3723
127,3724
2621,3724
2622,3724
2623,3725
2624,3725
492,3726
1060,3726
1113,3726
2625,3728
2626,3729
2627,3729
2628,3730
2629,3732
2630,3732
2631,3732
839,3733
2632,3735
2633,3735
2634,3735
2635,3736
2636,3737
2637,3737
2638,3737
4100,3738
199,3739
778,3739
1039,3739
1039,3740
1110,3741
2639,3742
2640,3742
2641,3742
618,3743
127,3744
542,3744
2642,3744
2643,3746
2646,3747
2644,3748
2645,3748
2646,3748
228,3749
2647,3750
2648,3751
2649,3752
2650,3752
2651,3753
2652,3754
385,3755
2653,3756
2653,3757
2653,3758
2654,3759
2655,3759
211,3760
2607,3760
2656,3760
1388,3763
229,3764
230,3764
749,3765
791,3766
1134,3766
2659,3766
895,3767
2660,3767
2661,3767
2664,3769
763,3770
2400,3770
4021,3772
4021,3773
4042,3773
2666,3774
2669,3775
2670,3776
2671,3777
3945,3778
4332,3782
127,3784
710,3784
2672,3784
2673,3785
2674,3785
2673,3786
2674,3786
2673,3787
2674,3787
2675,3787
2673,3788
2674,3788
2676,3788
490,3790
1046,3790
2398,3791
2677,3791
2680,3792
2528,3793
2682,3793
2683,3793
2684,3794
2685,3794
2686,3794
2395,3795
2398,3795
2687,3795
2687,3796
2688,3796
2689,3796
2690,3797
2691,3797
154,3798
211,3799
2692,3799
2693,3799
2694,3800
867,3801
2695,3801
1031,3802
839,3803
2696,3804
2698,3805
2699,3805
2700,3805
196,3806
791,3806
2703,3806
475,3807
1027,3807
2704,3807
648,3808
791,3808
1144,3808
436,3809
298,3810
2705,3810
2706,3811
2707,3811
2706,3812
2707,3812
2706,3813
2707,3813
2708,3814
1378,3815
1378,3816
839,3817
2709,3818
784,3820
2711,3820
2711,3821
2712,3821
705,3822
784,3822
2713,3822
784,3823
2710,3824
2711,3824
1317,3826
1295,3827
1268,3828
1295,3830
2716,3831
2538,3832
208,3833
691,3834
707,3834
2717,3834
305,3835
2671,3835
2718,3836
67,3837
868,3837
2500,3838
2502,3838
2720,3839
2721,3840
2722,3841
2723,3842
2724,3843
159,3844
751,3844
2725,3844
671,3845
671,3846
673,3846
2726,3847
2727,3847
2728,3847
2729,3848
2730,3849
671,3850
2731,3851
2732,3851
2733,3852
2734,3853
385,3854
2395,3855
2687,3855
2735,3855
2398,3856
2677,3856
2399,3857
2400,3857
2398,3858
2677,3858
618,3859
2736,3859
2406,3860
2407,3860
2398,3861
2407,3861
926,3862
926,3863
2737,3864
2738,3864
2739,3864
2740,3865
108,3866
2741,3866
2742,3867
2744,3868
2744,3869
2744,3870
4187,3870
4188,3870
4188,3871
555,3872
2745,3872
2746,3872
2600,3873
294,3874
732,3875
2739,3875
2747,3876
671,3877
2748,3877
2749,3877
227,3878
2750,3878
671,3879
2751,3880
2752,3881
2753,3881
2754,3881
403,3882
404,3882
4285,3883
2755,3884
2756,3886
2757,3886
2758,3886
1249,3887
398,3888
2759,3888
2760,3888
254,3889
63,3890
254,3892
254,3893
2762,3893
254,3894
2763,3894
26,3895
26,3896
26,3897
26,3898
26,3899
26,3900
26,3901
26,3902
26,3903
26,3904
26,3905
26,3906
26,3907
26,3908
26,3909
26,3910
26,3911
26,3912
26,3913
26,3914
26,3915
26,3916
26,3917
26,3918
26,3919
26,3920
26,3921
26,3922
26,3923
26,3924
26,3925
26,3926
26,3927
26,3928
26,3929
26,3930
26,3931
26,3932
26,3933
26,3934
26,3935
26,3936
26,3937
26,3938
26,3939
26,3940
26,3941
26,3942
26,3943
26,3944
26,3945
26,3946
26,3947
26,3948
1166,3949
1167,3949
1254,3949
2764,3950
132,3951
1147,3951
2765,3951
118,3952
2766,3952
2767,3952
2768,3953
2769,3953
2770,3953
2771,3954
2772,3956
2773,3956
2774,3957
2775,3957
2776,3958
2777,3958
2778,3958
240,3959
1074,3959
2779,3959
2779,3960
2780,3960
2781,3960
108,3961
749,3962
2782,3962
2783,3963
2784,3963
2785,3964
2786,3964
2786,3965
240,3966
2787,3966
2788,3966
503,3967
2689,3967
3957,3968
2789,3969
2793,3970
2791,3973
2792,3974
2794,3975
907,3976
2795,3976
790,3977
791,3977
2797,3978
465,3979
2798,3979
58,3980
94,3981
2528,3981
2800,3981
32,3982
2528,3982
2803,3982
2804,3983
2805,3983
2806,3983
210,3984
2804,3984
2805,3984
2807,3985
2801,3986
2802,3986
108,3987
2808,3987
2809,3987
2810,3988
2811,3989
2812,3989
2813,3990
2814,3990
1147,3991
2815,3991
2816,3991
389,3992
2817,3992
196,3993
211,3993
2818,3993
127,3994
467,3994
542,3994
2819,3995
2820,3996
904,3997
2821,3997
2822,3997
67,3998
379,3998
2823,3999
2824,3999
2723,4000
2825,4000
2826,4000
732,4001
2827,4002
2829,4003
378,4005
2832,4006
2833,4006
2834,4007
2835,4007
749,4009
1249,4010
108,4012
2837,4012
459,4013
2838,4013
2839,4014
2840,4015
2841,4016
2503,4017
2842,4017
2843,4017
2503,4018
2844,4018
1162,4019
2503,4019
2845,4020
136,4021
2846,4022
2847,4023
2841,4024
108,4025
2848,4025
2849,4025
623,4026
2850,4026
2851,4027
356,4028
2852,4028
100,4029
100,4030
100,4031
2853,4032
2840,4033
2854,4034
2855,4036
2856,4036
2857,4036
2858,4037
2859,4037
2860,4037
651,4038
2859,4038
2861,4038
2862,4039
2851,4040
317,4041
2863,4042
2864,4043
860,4044
2865,4044
2866,4044
791,4045
2867,4045
2528,4046
2657,4046
2658,4046
108,4047
1078,4047
459,4048
2868,4048
2869,4048
2870,4049
2871,4049
47,4050
2872,4050
210,4051
2873,4051
2874,4051
210,4052
2875,4052
2876,4052
47,4053
2872,4053
47,4054
2872,4054
47,4055
240,4055
2872,4055
2877,4056
210,4057
2873,4057
2874,4057
210,4058
2878,4058
2879,4058
210,4059
2873,4059
2878,4059
210,4060
2867,4060
2875,4060
210,4061
2867,4061
2875,4061
30,4064
714,4065
30,4066
30,4067
2880,4069
30,4070
552,4071
30,4072
30,4073
30,4074
30,4075
30,4076
2881,4077
2882,4077
2883,4077
2884,4078
2885,4078
2886,4078
2887,4079
2888,4079
2889,4079
127,4080
542,4080
2890,4080
2893,4084
839,4085
2896,4087
286,4088
553,4089
2897,4090
2898,4090
498,4091
2899,4092
30,4093
2900,4094
2901,4094
2902,4094
2903,4096
2904,4096
2905,4096
2907,4097
651,4098
2908,4098
2909,4098
2903,4099
2910,4099
127,4101
2609,4101
2911,4101
1130,4102
2609,4102
2912,4102
2609,4103
2911,4103
2912,4103
127,4104
1130,4104
2609,4104
2913,4105
2914,4105
2915,4105
2916,4106
2917,4106
2918,4107
2919,4107
2920,4107
67,4108
2921,4108
2922,4108
1385,4109
1387,4109
2924,4110
2925,4111
2926,4111
2927,4111
2928,4112
2931,4113
3954,4116
1378,4117
1119,4118
358,4119
1114,4119
2932,4120
2935,4121
63,4122
2936,4122
1074,4123
2906,4123
2937,4123
2940,4124
379,4125
2941,4128
2942,4128
2943,4128
47,4129
1119,4129
2944,4129
2945,4130
2946,4130
2947,4130
2948,4131
2949,4131
2950,4131
985,4132
1230,4132
2951,4132
2952,4133
2954,4133
2955,4135
2956,4137
739,4138
2957,4138
2687,4140
2689,4140
2958,4140
732,4141
2959,4142
2961,4145
2963,4149
4215,4152
1115,4154
2968,4159
2969,4160
2970,4160
3254,4161
732,4162
2971,4162
2972,4162
2973,4165
4221,4167
612,4168
2974,4170
2975,4170
945,4171
946,4171
2976,4171
54,4172
2977,4172
2979,4174
2980,4174
2982,4175
2983,4177
2983,4178
2984,4178
2985,4179
740,4181
100,4182
531,4183
2986,4184
1027,4185
1272,4185
2987,4185
2988,4186
2989,4186
2990,4186
732,4187
2991,4187
2993,4191
2994,4193
2995,4194
293,4195
2396,4196
1129,4198
1130,4198
2996,4198
2997,4199
2998,4200
2999,4200
3000,4200
3001,4202
694,4203
2748,4203
618,4204
2736,4204
378,4205
2395,4205
62,4206
3002,4206
3003,4206
3004,4207
3005,4207
3006,4207
26,4208
141,4209
3007,4210
3008,4210
3009,4210
2600,4211
225,4212
816,4212
3010,4213
3011,4213
3012,4214
3013,4215
3014,4217
354,4218
288,4219
1115,4220
1115,4221
288,4222
3015,4222
3959,4223
3016,4224
3018,4225
3019,4226
3020,4227
2398,4228
2677,4228
3022,4230
108,4231
3023,4232
712,4233
791,4234
3024,4234
3025,4234
3026,4235
3027,4237
42,4238
2901,4239
3028,4239
3029,4239
2901,4240
3028,4240
3029,4240
2901,4241
3028,4241
3029,4241
632,4242
211,4243
3030,4244
3031,4245
3032,4246
3033,4247
2549,4250
3035,4251
3036,4252
3037,4253
3035,4254
3038,4254
378,4255
3039,4256
3039,4257
3039,4259
378,4260
2549,4261
3933,4262
3934,4262
552,4263
791,4264
3040,4264
3041,4264
790,4265
196,4266
791,4266
2523,4267
3042,4268
3043,4269
3044,4269
3045,4271
775,4272
3046,4272
3047,4272
3047,4273
3048,4273
3047,4274
3049,4274
3050,4275
3050,4276
3051,4276
3050,4277
3051,4277
3053,4281
3054,4281
552,4283
479,4284
2514,4284
3056,4284
1134,4285
3057,4285
3058,4285
3059,4286
3060,4286
3061,4286
623,4287
3062,4287
3063,4287
3064,4288
2472,4290
3065,4290
3066,4290
3067,4291
3068,4291
3069,4292
838,4293
3070,4293
3071,4293
4189,4294
3072,4295
3073,4295
108,4296
907,4296
3074,4296
108,4297
907,4297
3075,4297
3076,4298
3077,4298
3078,4298
3079,4299
3080,4299
739,4303
3081,4304
1343,4305
455,4307
455,4308
490,4308
3936,4309
3082,4310
3083,4312
3025,4313
3085,4313
4120,4314
3086,4315
3087,4316
1387,4318
2923,4318
3088,4319
3089,4320
3089,4321
3089,4322
3089,4323
899,4324
899,4325
899,4326
899,4327
899,4328
899,4330
899,4331
57,4332
899,4332
30,4333
899,4334
899,4335
128,4336
128,4337
128,4338
128,4339
128,4340
128,4341
128,4342
128,4343
3090,4344
3090,4345
3090,4346
1119,4347
1154,4347
3091,4348
210,4351
1344,4352
1064,4353
3092,4354
1012,4356
2496,4357
2496,4358
2496,4359
2496,4360
2496,4361
2496,4362
2496,4363
924,4364
254,4365
799,4365
3093,4366
1039,4367
254,4368
763,4368
3094,4370
3095,4371
616,4372
617,4372
618,4372
3097,4374
3098,4375
3100,4376
782,4377
3101,4377
338,4378
3102,4378
671,4379
672,4379
782,4380
3104,4380
254,4381
3105,4382
616,4383
617,4383
618,4383
616,4384
617,4384
618,4384
616,4385
617,4385
618,4385
616,4386
617,4386
618,4386
616,4387
617,4387
618,4387
616,4388
617,4388
618,4388
616,4389
617,4389
618,4389
616,4390
617,4390
618,4390
616,4391
617,4391
618,4391
616,4392
617,4392
618,4392
616,4393
617,4393
618,4393
616,4394
617,4394
618,4394
616,4395
617,4395
618,4395
616,4396
617,4396
618,4396
616,4397
617,4397
618,4397
616,4398
617,4398
618,4398
616,4399
617,4399
618,4399
616,4400
617,4400
618,4400
616,4401
617,4401
618,4401
616,4402
617,4402
618,4402
616,4403
617,4403
618,4403
616,4404
617,4404
618,4404
616,4405
617,4405
618,4405
616,4406
617,4406
618,4406
3107,4407
3108,4408
3109,4409
3107,4410
3110,4410
782,4411
1129,4411
3111,4411
3113,4412
30,4413
3114,4413
30,4414
3114,4414
30,4415
3114,4415
30,4417
3114,4417
30,4418
3114,4418
30,4419
3114,4419
30,4421
3114,4421
30,4422
3114,4422
30,4423
3114,4423
30,4424
3114,4424
479,4425
1134,4425
3115,4425
2648,4426
3116,4428
230,4429
2567,4429
3117,4429
651,4430
3119,4430
136,4432
3120,4432
539,4433
665,4433
667,4433
3090,4434
3090,4435
3090,4436
3090,4437
3090,4438
3090,4439
3090,4440
3042,4442
3042,4443
3042,4445
3042,4446
3042,4447
3042,4448
2523,4449
2523,4450
2523,4451
30,4452
2523,4453
3042,4454
30,4455
2523,4457
30,4458
30,4459
2523,4460
2523,4461
2523,4462
2523,4463
2523,4464
2523,4465
2523,4466
2523,4467
2523,4469
2523,4470
2523,4472
2523,4473
1154,4474
3068,4474
3121,4474
128,4475
128,4476
128,4477
128,4478
155,4480
985,4480
3123,4482
3125,4484
3126,4485
3127,4485
2523,4486
2523,4487
30,4488
3128,4489
279,4490
279,4491
108,4492
3131,4493
220,4494
3135,4495
3136,4496
3137,4497
3138,4498
158,4499
3139,4499
3140,4499
3144,4500
416,4501
790,4502
90,4503
90,4504
90,4505
490,4506
3145,4507
3146,4508
3147,4509
3149,4510
3150,4511
158,4512
740,4512
26,4513
3153,4514
3154,4515
3155,4517
3156,4520
30,4521
108,4522
2505,4526
3159,4527
108,4529
3160,4529
3163,4530
520,4531
3165,4532
141,4533
54,4534
54,4535
3166,4536
54,4537
3083,4537
54,4538
54,4539
54,4540
860,4541
2527,4541
2528,4542
3168,4542
2527,4543
54,4544
1045,4545
3167,4545
3083,4546
3169,4546
54,4547
54,4548
54,4549
54,4550
54,4551
54,4552
54,4553
54,4554
3170,4555
54,4557
3172,4558
988,4559
1119,4559
988,4560
1119,4560
108,4563
141,4564
3924,4565
784,4566
2710,4566
2711,4566
26,4567
3089,4569
3174,4570
3175,4571
3176,4572
1051,4573
3176,4573
1051,4574
3176,4574
3177,4574
569,4575
1051,4575
1061,4575
1034,4576
1039,4576
3140,4576
63,4577
3178,4578
3179,4579
3180,4580
791,4581
3180,4581
1034,4582
1039,4582
3164,4583
3165,4583
3164,4584
3165,4584
3183,4585
1034,4586
1039,4586
108,4587
1078,4587
3185,4588
3186,4589
3187,4590
3188,4591
3189,4592
3190,4593
3191,4594
3947,4595
2955,4596
3192,4597
3193,4598
3946,4599
3194,4600
3212,4601
3195,4602
3196,4605
33,4607
3197,4608
3198,4610
3199,4611
108,4612
3200,4614
3201,4616
2748,4617
3202,4618
3203,4620
3206,4621
3207,4622
197,4623
3208,4624
3212,4625
3213,4627
3214,4628
3215,4629
3216,4630
3217,4633
350,4634
3218,4635
350,4636
776,4637
3220,4641
30,4642
3222,4645
3223,4647
3224,4649
3225,4650
3226,4652
3228,4653
3229,4654
3230,4655
271,4657
3231,4659
3232,4660
3234,4661
3235,4662
3236,4663
612,4664
3237,4667
3238,4668
3580,4669
3239,4670
3240,4671
3241,4673
3242,4675
3969,4676
3244,4677
3245,4678
944,4680
3247,4680
899,4681
3233,4683
3234,4683
3233,4684
3234,4684
3233,4685
3234,4685
3233,4686
3234,4686
3248,4688
3250,4690
3251,4691
3252,4692
3255,4694
3256,4695
384,4697
3148,4698
1119,4699
3258,4700
3260,4701
680,4703
1149,4703
3262,4704
197,4706
431,4709
3263,4710
3264,4712
3265,4716
1378,4717
3266,4718
3267,4722
3190,4723
3268,4726
3269,4727
2687,4728
3270,4728
3271,4730
3272,4731
3273,4733
168,4735
3275,4736
3277,4737
3278,4739
3281,4740
3282,4742
552,4743
354,4744
3283,4745
3284,4746
3285,4747
3288,4748
1129,4749
2996,4749
2997,4749
3289,4750
3290,4751
3291,4752
141,4753
3231,4754
354,4755
3292,4757
343,4758
3293,4759
30,4760
3294,4761
3295,4762
891,4763
3296,4764
343,4765
3297,4766
344,4767
3298,4768
346,4769
3299,4771
3300,4772
3302,4773
343,4774
3303,4775
3137,4776
3304,4777
293,4778
293,4779
431,4780
3305,4782
3306,4783
2505,4785
3308,4787
3194,4788
697,4789
882,4791
44,4792
3309,4793
3310,4794
3311,4796
3312,4800
3186,4801
478,4802
3313,4803
3314,4804
3315,4805
722,4806
3316,4807
3317,4809
743,4812
3318,4812
839,4813
1337,4813
2528,4813
3319,4814
3320,4816
3321,4818
3322,4819
3323,4820
3324,4821
3327,4822
492,4825
791,4825
3329,4826
3330,4827
3333,4830
3334,4832
3335,4833
3336,4834
3336,4835
3338,4836
30,4837
3339,4838
3330,4840
3340,4841
47,4842
210,4842
2805,4842
30,4843
431,4844
431,4845
293,4846
293,4847
431,4848
293,4849
293,4850
293,4851
293,4852
3289,4853
694,4854
3341,4855
624,4856
3343,4856
293,4857
431,4858
293,4859
293,4860
293,4861
293,4862
293,4863
293,4864
293,4865
338,4866
2681,4866
378,4867
503,4868
293,4869
3344,4870
3347,4871
3348,4872
3349,4873
3350,4876
3351,4876
3352,4876
3310,4878
3190,4880
3353,4881
3354,4882
3356,4883
3359,4885
732,4886
3360,4891
3361,4892
3362,4893
3363,4894
3365,4896
272,4897
3366,4898
3368,4900
3369,4900
2603,4901
3370,4902
3371,4903
3372,4904
3374,4906
3375,4907
3376,4908
3377,4909
3378,4910
3379,4911
3380,4912
3381,4913
3208,4914
3383,4915
3384,4916
2523,4918
732,4920
26,4923
3385,4924
3386,4926
3387,4927
3355,4933
3388,4934
3368,4935
3369,4935
3389,4936
3391,4937
3392,4938
3393,4939
3394,4941
3068,4942
3395,4942
3396,4943
128,4944
3227,4945
3228,4945
3397,4946
3398,4947
3400,4948
3402,4949
3403,4950
3404,4952
3405,4953
3406,4955
4219,4956
732,4957
3324,4961
3408,4961
3409,4963
3410,4964
3411,4966
1117,4967
3413,4968
3414,4969
3350,4972
3351,4972
3352,4972
44,4973
723,4975
3415,4976
3416,4976
3417,4976
3418,4978
3419,4979
3420,4980
3421,4981
3423,4983
3424,4987
3425,4988
857,4989
3427,4989
3428,4990
2505,4991
3429,4992
3430,4993
3431,4994
3432,4995
3433,4996
3434,4997
2748,4999
3435,5000
3436,5001
479,5002
3437,5004
3438,5005
3990,5006
3439,5007
3440,5008
3441,5009
3444,5010
2546,5011
3445,5012
788,5013
3446,5013
3447,5014
3448,5015
3194,5016
3989,5018
3450,5019
3452,5020
3453,5021
3454,5022
3455,5025
3456,5026
3457,5028
3458,5031
520,5032
3459,5033
3460,5034
1147,5035
3462,5036
3465,5037
3467,5038
3468,5039
694,5040
1391,5040
552,5041
552,5043
552,5044
552,5045
552,5046
391,5048
393,5048
749,5048
128,5049
733,5050
1285,5051
694,5052
3470,5053
3471,5054
3472,5055
789,5059
3474,5060
552,5061
2542,5064
3476,5065
3477,5066
3471,5069
301,5071
3481,5071
3263,5072
378,5073
3483,5077
3484,5078
3485,5080
3485,5081
3487,5082
2786,5083
3488,5084
4044,5085
3491,5086
3494,5090
3496,5091
3497,5092
3499,5093
3263,5094
290,5096
338,5097
2681,5097
3500,5098
3502,5099
3503,5100
67,5101
3504,5101
3505,5102
2867,5103
3506,5103
3508,5104
2883,5105
3510,5106
30,5107
30,5108
197,5109
2851,5110
3512,5111
3513,5112
3514,5113
3516,5114
30,5115
135,5116
623,5116
3518,5118
552,5119
697,5120
698,5120
699,5120
3519,5121
3520,5122
3523,5124
141,5126
3524,5127
4217,5128
3525,5129
3526,5130
3529,5131
2465,5132
3530,5132
3531,5133
3513,5134
3534,5135
3535,5136
3537,5137
3540,5138
3541,5139
1154,5140
3543,5140
3544,5142
3545,5143
3546,5144
3322,5145
3547,5146
63,5147
860,5148
2700,5148
3269,5149
3549,5150
618,5151
3550,5151
393,5153
3551,5154
720,5155
3552,5156
3555,5157
3556,5158
1225,5159
3559,5160
2770,5161
3561,5161
26,5162
2549,5165
3562,5166
3563,5168
2549,5170
3566,5171
3567,5173
3568,5174
3151,5176
3152,5176
108,5177
1012,5181
1192,5181
3570,5182
3571,5183
3572,5183
338,5184
763,5184
2866,5185
3166,5185
2546,5186
503,5187
2687,5187
3270,5187
3574,5188
2578,5189
2407,5190
3575,5190
3576,5191
2721,5192
3577,5193
141,5194
763,5195
3578,5195
3579,5196
407,5197
197,5198
3582,5199
3584,5200
503,5201
3586,5201
3587,5202
3588,5203
3589,5204
3270,5205
3583,5205
2640,5206
2641,5206
194,5207
394,5207
440,5207
3590,5208
791,5209
1164,5209
1165,5209
3592,5210
338,5211
3593,5212
1167,5213
3594,5213
3596,5214
2496,5215
3598,5216
3601,5217
63,5218
30,5219
30,5220
3602,5221
3055,5222
30,5223
30,5224
3604,5225
3606,5226
3607,5227
3608,5228
552,5229
127,5230
863,5230
3609,5230
197,5231
30,5232
63,5233
1198,5234
1110,5235
3611,5236
3612,5237
2680,5238
3613,5239
3090,5240
2495,5241
3614,5241
3615,5242
3617,5243
3618,5244
3619,5245
3620,5246
623,5247
3622,5247
455,5248
3623,5249
211,5250
3624,5252
3626,5253
3627,5254
354,5255
3628,5256
3629,5257
1034,5258
1039,5258
3630,5259
141,5260
3631,5260
30,5261
3044,5262
1378,5263
3632,5264
3633,5264
3634,5264
3632,5265
3633,5265
3634,5265
3632,5266
3633,5266
3634,5266
3635,5267
725,5269
2395,5270
2400,5270
2677,5270
2961,5271
3636,5271
3637,5273
3638,5274
3623,5275
3639,5276
3641,5278
3642,5280
3643,5282
3644,5284
3646,5285
919,5286
317,5287
3647,5288
3648,5289
3649,5289
3083,5290
2664,5291
3083,5292
1015,5293
1016,5293
1017,5293
32,5294
3625,5294
3650,5295
3651,5296
30,5297
1074,5298
2869,5298
3654,5299
3179,5300
3655,5301
653,5302
3247,5302
3656,5302
503,5303
2398,5303
2407,5303
1071,5304
2546,5306
2445,5307
2748,5308
2835,5309
3660,5310
919,5311
3661,5313
44,5314
3662,5315
3263,5316
3263,5317
3263,5318
3263,5319
3263,5320
3263,5321
3263,5322
3263,5323
3263,5324
3263,5325
3263,5326
3263,5327
3263,5328
3263,5329
3263,5330
3263,5331
3263,5332
3263,5333
3263,5334
3263,5335
3263,5336
3263,5337
3263,5338
3263,5339
3263,5340
3263,5341
3263,5342
3263,5344
3663,5345
3665,5346
3665,5347
3666,5348
3667,5349
3669,5351
1039,5352
3670,5352
3671,5353
503,5354
3673,5354
294,5355
743,5356
1068,5356
1286,5356
1377,5356
2488,5356
391,5357
662,5357
663,5357
3667,5358
455,5359
1162,5360
2503,5360
3674,5362
3675,5363
3677,5364
3679,5366
453,5367
3680,5369
3681,5370
3682,5371
108,5372
3684,5373
3685,5374
520,5376
40,5378
3657,5378
3657,5379
3686,5380
882,5381
3577,5381
3688,5383
3689,5388
3692,5389
348,5392
293,5393
3693,5395
3694,5396
3695,5398
3696,5399
2835,5400
3698,5401
3194,5402
3190,5404
3310,5405
3700,5406
3062,5407
3702,5407
2496,5408
3703,5409
790,5411
791,5411
3705,5412
3706,5413
3706,5414
3706,5415
3708,5416
464,5417
791,5417
3710,5418
3713,5419
4192,5420
3716,5421
3717,5422
240,5423
3718,5423
503,5424
3072,5424
3270,5424
503,5425
3270,5425
3563,5425
3719,5426
3721,5427
198,5428
3671,5429
3722,5430
3723,5431
3725,5432
3727,5433
951,5434
3728,5434
3729,5435
3732,5437
3733,5438
3734,5438
3735,5438
401,5439
378,5440
2395,5440
3736,5440
455,5441
455,5442
3737,5443
197,5444
108,5445
3738,5446
3739,5448
4186,5450
3740,5452
3741,5453
3743,5454
732,5455
3744,5456
503,5458
3745,5458
3746,5459
3749,5461
1378,5462
3750,5465
3751,5466
168,5467
3752,5468
4267,5469
3753,5471
30,5473
3194,5474
1118,5477
3754,5478
3755,5479
3756,5483
3757,5485
3758,5485
3759,5485
3760,5486
3761,5487
4043,5488
3763,5489
3764,5490
3765,5491
3760,5493
3766,5494
3970,5495
3767,5499
3768,5500
3769,5502
612,5505
612,5506
612,5507
612,5508
197,5510
3770,5511
3771,5512
3773,5515
220,5516
278,5516
3775,5520
3777,5521
3779,5522
3781,5523
694,5524
2748,5524
1190,5526
3782,5527
732,5528
3783,5529
3786,5530
3787,5531
3788,5532
3322,5534
3789,5534
3790,5535
3791,5538
1378,5540
3479,5540
3480,5540
3793,5541
3794,5542
732,5543
33,5544
3686,5544
3795,5546
3796,5547
2742,5551
3798,5551
3799,5552
3492,5553
1015,5554
3801,5554
3802,5555
3803,5556
3805,5557
3806,5558
317,5559
3807,5560
3808,5561
751,5562
3809,5563
1022,5565
279,5566
3810,5567
197,5568
3811,5569
351,5570
3812,5571
3814,5573
122,5574
3815,5577
122,5578
1027,5579
3804,5579
3805,5579
122,5580
3816,5581
3817,5582
3819,5583
254,5584
3820,5585
3821,5586
882,5587
3577,5587
3824,5588
2747,5589
3826,5589
128,5590
799,5590
3827,5591
3830,5592
3831,5593
3833,5595
3834,5596
4235,5597
3835,5599
3251,5600
3836,5601
3837,5601
2535,5602
3838,5603
3335,5605
3839,5606
128,5607
640,5608
641,5608
3840,5609
3841,5610
431,5611
3842,5612
2896,5613
3478,5614
3843,5614
3844,5616
694,5617
3301,5618
3302,5618
3845,5619
3846,5620
3847,5621
3166,5623
3513,5624
3848,5625
2409,5626
3849,5629
3247,5631
3850,5632
3851,5634
121,5635
3852,5636
1285,5637
3853,5638
3854,5639
803,5640
272,5641
3855,5642
3856,5643
3857,5644
655,5645
751,5646
3676,5647
3858,5648
3834,5651
3859,5652
3860,5653
3863,5654
30,5656
3864,5657
3865,5660
3866,5661
30,5662
3867,5663
3869,5664
3871,5665
3872,5666
287,5667
3501,5668
2862,5671
3873,5671
244,5672
3874,5673
3875,5674
3876,5676
3877,5677
2748,5678
2505,5681
3151,5682
3152,5682
2748,5683
3878,5687
3834,5691
3834,5692
3880,5693
351,5695
348,5696
3881,5697
3882,5698
3884,5699
3671,5701
3885,5702
3886,5703
3886,5704
3887,5705
3888,5706
3888,5707
3888,5708
3888,5709
345,5711
4224,5712
3289,5713
3889,5714
3194,5715
3890,5716
272,5717
3891,5718
3892,5720
338,5721
3893,5721
193,5722
3894,5723
3960,5724
3895,5725
3896,5726
3897,5727
3898,5729
3899,5731
3901,5732
3780,5736
3194,5737
3902,5738
3903,5740
521,5741
2540,5742
3904,5742
3905,5743
3906,5744
3907,5745
3909,5748
349,5749
3910,5750
252,5751
385,5751
271,5752
3911,5755
3912,5756
3913,5757
254,5758
799,5758
38,5759
200,5759
100,5760
725,5761
3914,5762
30,5763
3915,5764
2739,5766
3916,5767
3917,5768
3918,5769
3919,5770
3920,5771
630,5772
3539,5773
3921,5773
3922,5774
3912,5775
3925,5776
3925,5777
3925,5778
3925,5779
3926,5780
3928,5781
3925,5782
3925,5783
3925,5784
3925,5785
3925,5786
3925,5787
3925,5788
3925,5789
3925,5790
3925,5791
3925,5792
3925,5793
3925,5794
3925,5795
3925,5796
791,5798
3941,5798
3944,5799
2554,5800
2554,5801
3951,5802
3195,5803
3953,5804
2554,5808
3961,5808
2554,5809
3961,5809
1074,5810
2868,5810
3963,5811
1342,5812
3964,5812
3965,5813
3966,5814
3967,5815
790,5816
791,5816
791,5817
854,5817
3972,5818
3975,5819
3888,5821
312,5822
3979,5823
3980,5824
3981,5825
3982,5826
3982,5827
3982,5828
791,5829
3983,5829
3985,5830
1060,5831
3986,5831
3991,5833
740,5834
1039,5834
3992,5835
3993,5836
3994,5837
455,5838
210,5839
3996,5839
3997,5840
358,5841
4000,5842
4001,5843
4003,5844
4006,5845
655,5846
655,5847
655,5848
655,5849
655,5850
655,5851
655,5852
655,5853
655,5854
655,5855
655,5856
655,5857
655,5858
655,5859
655,5860
655,5861
655,5862
655,5863
655,5864
54,5865
4009,5866
4012,5867
604,5868
4014,5868
4017,5869
4025,5870
4017,5872
3576,5874
4026,5875
4028,5876
4029,5877
4030,5879
4031,5882
4034,5885
4036,5886
2629,5887
4039,5888
4041,5889
3055,5890
252,5891
1328,5892
3452,5893
4046,5893
782,5894
1129,5894
3111,5894
4048,5895
2547,5896
4050,5896
801,5897
801,5898
4051,5899
4053,5900
4053,5901
4054,5901
4053,5902
4055,5902
94,5903
740,5904
4056,5904
4059,5905
838,5906
3071,5906
4060,5906
624,5907
1129,5907
4061,5907
30,5908
3640,5910
4064,5911
127,5912
