FilmId,CountryId
3666,225
3667,225
3668,225
3669,11
3669,225
3670,74
3670,173
3670,995
3670,997
3671,225
3672,67
3673,76
3673,98
3673,225
3674,225
3675,110
3676,74
3677,74
3677,107
3678,225
3679,165
3679,225
3680,165
3680,225
3681,165
3681,225
3682,76
3683,225
3684,21
3684,74
3684,76
3685,110
3686,225
3687,76
3688,225
3689,56
3689,225
3690,37
3691,239
3692,35
3692,991
3693,173
3694,173
3695,30
3696,993
3697,225
3698,173
3699,67
3700,37
3701,56
3702,225
3703,991
3704,173
3705,56
3705,225
3706,225
3707,110
3709,233
3710,173
3711,991
3712,21
3712,74
3713,993
3714,225
3715,107
3716,199
3717,37
3718,56
3719,173
3720,225
3721,76
3722,48
3722,62
3722,225
3723,56
3723,74
3723,76
3723,98
3724,61
3724,74
3725,74
3726,225
3727,991
3728,102
3729,48
3730,225
3731,67
3732,55
3733,225
3734,56
3735,225
3736,76
3737,76
3737,100
3737,225
3738,47
3739,992
3740,225
3740,992
3741,222
3741,991
3742,110
3743,56
3744,74
3745,74
3746,74
3747,74
3748,74
3749,225
3750,225
3751,76
3752,14
3753,225
3754,14
3754,32
3754,76
3755,225
3756,225
3757,225
3758,225
3759,225
3760,56
3760,225
3762,37
3762,151
3763,76
3764,74
3764,107
3765,42
3765,107
3765,995
3766,76
3766,225
3767,74
3769,110
3770,56
3771,13
3772,241
3773,173
3773,241
3774,225
3775,110
3776,32
3777,76
3777,225
3778,131
3779,42
3780,63
3781,196
3782,96
3783,23
3784,74
3784,107
3785,76
3786,76
3787,76
3788,76
3789,194
3790,110
3791,56
3792,183
3793,110
3794,184
3795,56
3796,13
3796,56
3797,37
3798,225
3799,37
3799,67
3800,225
3801,225
3802,100
3802,225
3803,225
3804,69
3805,93
3805,110
3805,225
3806,76
3806,225
3807,76
3808,37
3808,76
3808,225
3809,76
3810,225
3814,47
3815,47
3816,47
3817,225
3818,225
3820,225
3821,37
3822,225
3823,225
3824,37
3824,225
3826,173
3827,173
3828,173
3829,173
3830,173
3831,74
3832,225
3833,76
3834,37
3834,225
3835,76
3835,225
3836,225
3837,225
3838,225
3839,225
3840,995
3841,225
3842,56
3843,76
3844,55
3844,196
3845,225
3846,225
3847,225
3848,225
3849,37
3850,225
3851,67
3852,76
3853,107
3854,225
3855,56
3856,56
3857,56
3858,56
3859,56
3860,56
3861,56
3862,110
3863,110
3864,56
3864,74
3864,76
3864,102
3865,225
3866,225
3867,225
3868,74
3869,74
3870,74
3871,74
3872,14
3873,225
3874,993
3875,56
3875,67
3875,74
3875,76
3875,107
3876,225
3877,225
3878,110
3879,225
3880,74
3881,225
3882,225
3883,225
3884,135
3884,991
3885,991
3886,98
3887,17
3887,78
3887,991
3888,37
3888,100
3888,225
3889,991
3890,991
3892,991
3893,991
3894,191
3894,991
3895,225
3896,225
3897,225
3898,225
3899,225
3900,225
3901,225
3902,225
3903,225
3904,225
3905,225
3906,225
3907,225
3908,225
3909,225
3910,225
3911,225
3912,225
3913,225
3914,225
3915,225
3916,225
3917,225
3918,225
3919,225
3920,225
3921,225
3922,225
3923,225
3924,225
3925,225
3926,225
3927,225
3928,225
3929,225
3930,225
3931,225
3932,225
3933,225
3934,225
3935,225
3936,225
3937,225
3938,225
3939,225
3940,225
3941,225
3942,225
3943,225
3944,225
3945,225
3946,225
3947,225
3948,225
3949,74
3949,107
3950,225
3951,225
3952,37
3952,225
3953,76
3954,225
3955,76
3956,225
3957,225
3958,24
3958,67
3958,76
3958,225
3959,56
3959,76
3959,225
3960,225
3961,225
3962,107
3963,160
3964,30
3965,30
3966,56
3967,56
3968,42
3968,56
3968,225
3969,152
3969,192
3970,96
3971,96
3972,96
3973,96
3973,225
3974,96
3975,107
3976,225
3977,225
3978,107
3979,225
3980,225
3981,110
3982,110
3983,225
3984,225
3986,160
3987,76
3987,225
3988,225
3989,225
3990,992
3991,225
3992,225
3993,225
3994,74
3995,76
3996,74
3996,215
3997,42
3997,74
3997,215
3998,225
3999,995
4000,76
4000,98
4001,76
4002,991
4003,118
4005,56
4006,74
4007,107
4009,107
4010,78
4010,991
4011,23
4012,225
4013,225
4014,76
4015,217
4016,217
4017,93
4017,110
4018,93
4019,93
4020,93
4021,76
4022,217
4023,217
4024,217
4025,225
4026,74
4027,225
4028,37
4029,37
4030,37
4031,37
4032,217
4033,217
4034,217
4035,217
4036,11
4036,67
4036,74
4036,110
4037,11
4038,11
4039,76
4040,225
4041,225
4042,225
4043,225
4044,110
4045,76
4045,225
4046,110
4047,76
4047,225
4048,21
4048,76
4048,225
4049,152
4050,225
4051,225
4052,225
4053,225
4054,225
4055,56
4055,225
4056,225
4057,225
4058,225
4059,225
4060,225
4061,225
4062,225
4063,992
4064,992
4065,992
4066,991
4067,991
4068,992
4069,160
4070,991
4071,991
4072,991
4073,991
4074,991
4075,991
4076,991
4077,37
4078,225
4079,225
4080,74
4080,225
4081,14
4082,152
4083,152
4084,37
4084,225
4085,225
4087,993
4088,225
4089,225
4090,67
4091,225
4092,992
4093,992
4094,30
4095,7
4096,23
4096,217
4097,37
4097,225
4098,67
4098,100
4099,217
4100,225
4101,74
4102,74
4103,74
4104,74
4105,173
4106,151
4107,67
4107,74
4108,225
4109,47
4109,225
4110,47
4110,93
4111,47
4112,47
4112,93
4113,47
4113,93
4113,225
4114,47
4115,47
4115,225
4116,110
4116,220
4117,47
4118,225
4119,225
4120,37
4121,14
4122,991
4123,37
4123,225
4124,56
4124,74
4124,181
4124,217
4125,225
4126,96
4127,56
4128,110
4129,225
4130,56
4130,74
4130,217
4131,225
4132,225
4133,992
4134,225
4135,225
4136,225
4137,67
4138,225
4139,118
4140,56
4141,76
4142,69
4144,225
4145,74
4146,37
4147,239
4149,29
4150,69
4152,225
4154,225
4157,225
4158,47
4159,76
4160,56
4161,110
4162,76
4163,110
4164,225
4165,76
4166,225
4167,225
4168,225
4169,239
4170,76
4171,58
4171,161
4172,110
4174,67
4174,76
4174,225
4175,225
4176,67
4177,67
4178,11
4178,67
4179,173
4180,992
4181,992
4182,37
4183,76
4184,76
4185,76
4185,151
4185,161
4185,173
4186,225
4187,76
4189,225
4191,37
4191,225
4192,225
4193,48
4194,225
4195,996
4196,995
4197,225
4198,74
4199,21
4199,74
4200,225
4200,995
4201,225
4202,74
4202,225
4203,225
4203,993
4204,56
4205,995
4206,37
4206,225
4207,225
4208,225
4209,225
4210,56
4211,225
4212,107
4213,165
4214,39
4214,186
4215,225
4215,233
4216,37
4217,225
4218,225
4219,225
4220,225
4221,225
4222,225
4223,158
4224,158
4225,158
4226,158
4227,158
4228,56
4230,47
4230,93
4231,225
4232,14
4233,14
4233,225
4234,47
4234,93
4234,225
4235,76
4236,222
4237,222
4238,37
4238,102
4238,225
4239,30
4240,30
4241,30
4242,225
4243,74
4243,110
4243,225
4244,56
4245,56
4246,56
4247,56
4248,56
4249,56
4250,56
4251,56
4252,56
4253,56
4254,56
4255,56
4256,56
4257,56
4258,56
4259,56
4260,56
4261,56
4262,993
4263,991
4264,225
4265,225
4266,76
4266,225
4267,991
4268,222
4269,47
4270,47
4270,93
4271,992
4272,107
4273,107
4274,107
4275,225
4276,225
4277,225
4281,225
4283,991
4284,37
4284,225
4285,76
4285,225
4286,161
4287,67
4287,74
4288,67
4289,37
4290,76
4291,37
4292,74
4293,37
4293,76
4293,100
4293,102
4293,130
4293,171
4293,225
4294,995
4295,37
4296,225
4297,225
4298,21
4298,74
4299,69
4300,225
4301,225
4302,76
4303,225
4304,118
4305,118
4306,93
4307,93
4308,93
4308,110
4309,93
4310,93
4311,110
4312,110
4313,47
4314,47
4315,93
4316,76
4316,225
4317,225
4318,47
4318,93
4319,93
4319,220
4320,17
4320,991
4321,17
4321,991
4322,17
4322,991
4323,17
4323,991
4324,7
4324,991
4325,7
4325,991
4326,7
4326,991
4327,7
4327,991
4328,7
4328,991
4330,7
4330,991
4331,7
4331,991
4332,7
4332,991
4333,7
4333,991
4334,7
4334,991
4335,7
4335,991
4336,35
4336,991
4337,35
4337,991
4338,35
4338,991
4339,35
4339,991
4340,35
4340,991
4341,35
4341,991
4342,35
4342,991
4343,35
4343,991
4344,78
4344,991
4345,78
4346,78
4346,991
4347,225
4348,225
4351,23
4351,37
4351,76
4351,225
4352,118
4353,121
4353,991
4354,112
4354,991
4356,227
4356,991
4357,63
4357,991
4358,63
4358,991
4359,63
4359,991
4360,63
4360,991
4361,63
4361,991
4362,63
4362,991
4363,63
4363,991
4364,991
4365,991
4366,991
4367,991
4368,991
4368,995
4370,110
4371,225
4372,56
4374,225
4375,225
4376,225
4377,74
4378,56
4379,225
4380,74
4381,991
4382,225
4383,56
4384,56
4385,56
4386,56
4387,56
4388,56
4389,56
4390,56
4391,56
4392,56
4393,56
4394,56
4395,56
4396,56
4397,56
4398,56
4399,56
4400,56
4401,56
4402,56
4403,56
4404,56
4405,56
4406,56
4407,56
4407,76
4408,76
4409,118
4410,56
4410,76
4411,21
4411,74
4412,76
4412,87
4413,225
4413,992
4414,225
4414,992
4415,225
4415,992
4417,225
4417,992
4418,225
4418,992
4419,225
4419,992
4421,225
4421,992
4422,225
4422,992
4423,992
4424,225
4424,992
4425,37
4425,47
4425,76
4425,93
4425,100
4425,210
4425,220
4425,225
4426,76
4428,225
4429,74
4429,107
4429,995
4430,67
4432,76
4433,225
4434,78
4434,991
4435,78
4435,991
4436,78
4436,991
4437,78
4437,991
4438,78
4438,991
4439,78
4439,991
4440,78
4440,991
4442,222
4443,222
4445,222
4446,222
4447,222
4448,222
4449,222
4449,991
4450,991
4451,222
4452,222
4452,991
4453,222
4453,991
4454,222
4455,222
4455,991
4457,222
4457,991
4458,222
4458,991
4459,222
4459,991
4460,222
4460,991
4461,222
4461,991
4462,222
4462,991
4463,222
4463,991
4464,222
4464,991
4465,222
4465,991
4466,222
4466,991
4467,222
4467,991
4469,222
4469,991
4470,222
4470,991
4472,222
4472,991
4473,222
4474,37
4474,100
4474,225
4474,239
4475,35
4476,35
4477,35
4478,35
4480,225
4482,225
4484,992
4485,225
4486,222
4486,991
4487,222
4487,991
4488,185
4489,225
4490,74
4491,74
4492,225
4493,102
4494,225
4495,42
4495,225
4496,76
4497,76
4498,102
4499,992
4500,225
4501,151
4502,225
4503,110
4504,110
4505,110
4506,110
4507,102
4508,225
4509,58
4510,171
4511,225
4512,992
4513,225
4514,225
4515,997
4516,225
4517,997
4518,58
4519,107
4520,58
4521,991
4522,225
4526,225
4527,118
4529,225
4530,992
4531,225
4532,225
4533,225
4534,110
4535,110
4536,110
4537,110
4538,110
4539,110
4540,110
4541,110
4542,110
4543,110
4544,110
4545,110
4546,110
4547,110
4548,110
4549,110
4550,110
4551,110
4552,110
4553,110
4554,110
4555,67
4556,51
4557,110
4558,11
4559,225
4560,225
4563,225
4564,225
4565,233
4566,225
4567,225
4569,17
4569,991
4570,225
4571,102
4572,102
4572,225
4573,102
4573,118
4573,225
4574,225
4575,225
4576,992
4577,991
4578,991
4579,991
4580,225
4580,992
4581,225
4581,992
4582,992
4583,225
4584,225
4585,225
4586,992
4587,76
4587,225
4588,93
4589,225
4590,30
4591,14
4592,60
4593,30
4594,225
4595,102
4596,225
4597,225
4598,102
4599,102
4600,225
4601,225
4602,21
4603,105
4604,76
4605,107
4606,171
4607,76
4608,158
4609,225
4610,76
4611,69
4612,225
4613,47
4614,56
4615,225
4616,96
4617,225
4618,225
4619,69
4620,225
4621,49
4621,51
4622,102
4623,225
4624,225
4625,225
4626,37
4627,225
4628,56
4629,225
4630,225
4631,225
4632,225
4633,225
4634,225
4635,14
4635,165
4636,225
4637,225
4638,225
4639,118
4640,78
4641,37
4641,225
4642,991
4643,225
4645,55
4645,56
4645,74
4645,173
4645,191
4645,196
4646,225
4647,225
4648,110
4649,160
4650,96
4651,96
4652,225
4653,76
4654,225
4655,225
4656,56
4657,225
4658,56
4659,225
4660,76
4661,160
4661,225
4662,54
4662,107
4663,74
4664,225
4665,225
4666,217
4667,37
4668,225
4669,160
4670,67
4671,130
4672,993
4673,225
4674,76
4675,76
4676,56
4677,47
4678,225
4679,14
4680,161
4680,191
4681,7
4683,160
4683,225
4684,160
4684,225
4685,160
4685,225
4686,160
4686,225
4688,225
4689,225
4690,56
4691,69
4692,110
4693,225
4694,225
4695,101
4696,225
4697,225
4698,171
4699,225
4700,56
4701,76
4702,102
4703,225
4704,102
4705,102
4706,74
4707,225
4708,76
4709,996
4710,225
4712,13
4713,225
4714,67
4715,225
4716,37
4717,47
4718,37
4719,225
4720,225
4721,225
4722,225
4723,30
4724,47
4725,14
4726,225
4727,992
4728,56
4730,225
4731,191
4732,225
4733,225
4734,225
4735,225
4736,74
4736,107
4737,225
4738,225
4739,93
4740,67
4741,225
4742,992
4743,991
4744,225
4745,14
4746,76
4747,76
4748,225
4749,74
4750,56
4751,217
4752,76
4753,225
4754,225
4755,225
4756,172
4757,171
4757,225
4758,76
4759,225
4760,991
4761,225
4762,102
4763,225
4764,126
4765,76
4766,102
4767,225
4768,171
4769,225
4770,69
4771,76
4772,225
4773,225
4774,76
4775,76
4776,76
4777,37
4777,225
4778,996
4779,996
4780,996
4782,151
4783,225
4784,14
4785,225
4786,13
4786,56
4787,76
4787,225
4788,225
4789,14
4790,76
4791,225
4792,225
4793,18
4794,225
4795,225
4796,225
4797,225
4798,993
4800,56
4800,165
4800,225
4801,225
4802,225
4803,37
4803,225
4804,225
4805,225
4806,225
4807,158
4808,47
4809,47
4811,14
4812,58
4813,110
4813,225
4814,93
4815,74
4816,225
4817,225
4818,93
4819,47
4820,107
4821,47
4821,225
4822,160
4823,37
4824,47
4825,118
4825,192
4825,225
4825,992
4826,47
4826,225
4827,991
4828,76
4830,225
4831,992
4832,225
4833,74
4834,165
4835,165
4836,76
4837,991
4838,76
4839,992
4840,991
4841,225
4842,225
4843,992
4844,996
4845,996
4846,996
4847,996
4848,996
4849,996
4850,996
4851,996
4852,996
4853,56
4854,993
4854,995
4855,225
4856,42
4856,56
4857,996
4858,996
4859,996
4860,996
4861,996
4862,996
4863,996
4864,996
4865,996
4866,56
4867,56
4868,995
4869,56
4870,11
4871,225
4872,13
4873,222
4875,225
4876,110
4877,225
4878,225
4879,225
4880,30
4881,171
4882,225
4883,176
4884,76
4885,225
4886,76
4887,37
4888,87
4889,225
4890,118
4891,225
4892,76
4893,96
4894,225
4895,151
4896,76
4897,225
4898,225
4900,76
4901,37
4902,67
4903,160
4904,225
4905,225
4906,85
4907,225
4908,76
4909,225
4910,74
4911,110
4912,76
4913,225
4914,225
4915,37
4915,56
4915,76
4916,225
4917,225
4918,991
4919,225
4920,76
4921,225
4922,76
4923,225
4924,37
4925,37
4926,225
4927,992
4928,225
4929,225
4930,76
4931,225
4932,51
4933,225
4934,74
4935,76
4936,225
4937,30
4938,56
4939,76
4940,2
4940,225
4941,225
4942,37
4942,225
4943,225
4944,35
4945,76
4946,171
4947,56
4948,225
4949,225
4950,93
4951,47
4951,225
4952,47
4953,225
4954,107
4955,225
4957,76
4959,225
4960,225
4961,225
4962,47
4962,225
4963,225
4964,76
4965,220
4966,56
4966,76
4967,225
4968,74
4969,225
4970,995
4971,160
4972,110
4973,225
4974,225
4975,98
4976,13
4976,42
4977,225
4978,87
4979,225
4980,69
4981,56
4983,37
4984,74
4985,47
4986,47
4987,87
4988,76
4989,110
4990,210
4991,225
4992,239
4993,173
4994,160
4995,225
4996,225
4997,76
4998,14
4999,225
5000,225
5001,107
5003,76
5004,56
5005,129
5006,225
5007,225
5008,138
5009,14
5010,225
5011,995
5012,225
5013,56
5014,225
5015,225
5016,225
5018,14
5019,42
5019,56
5019,130
5020,995
5021,56
5022,37
5023,225
5024,37
5025,74
5026,74
5027,225
5028,225
5029,56
5030,13
5031,67
5032,225
5033,225
5034,225
5035,225
5036,225
5037,225
5038,191
5039,69
5040,993
5041,991
5043,991
5044,991
5045,991
5046,991
5048,993
5049,991
5050,225
5051,58
5052,993
5053,171
5054,56
5055,225
5056,225
5058,225
5059,56
5060,37
5061,991
5062,58
5063,225
5064,996
5065,56
5065,69
5066,118
5069,56
5071,225
5072,225
5073,56
5074,74
5075,225
5076,110
5077,76
5078,225
5079,76
5080,1000
5081,1000
5082,56
5083,30
5084,110
5085,11
5086,191
5088,225
5089,67
5090,225
5091,37
5092,37
5092,151
5092,225
5093,151
5094,225
5096,225
5097,56
5098,110
5099,992
5100,991
5100,993
5101,225
5102,225
5103,225
5104,225
5105,225
5106,160
5107,991
5108,991
5109,74
5110,225
5111,21
5111,74
5112,993
5113,107
5114,29
5115,991
5116,74
5118,30
5119,991
5120,14
5121,225
5122,67
5123,76
5123,106
5124,110
5125,96
5126,225
5127,225
5128,225
5129,74
5130,76
5131,42
5131,56
5131,74
5131,107
5132,110
5133,67
5134,993
5135,30
5136,171
5137,58
5138,42
5138,74
5139,178
5140,225
5141,152
5142,152
5143,176
5144,225
5145,225
5146,56
5147,992
5148,110
5149,992
5150,110
5151,56
5152,129
5153,993
5154,74
5155,993
5156,225
5157,56
5158,995
5159,14
5159,225
5160,225
5161,225
5162,225
5165,56
5166,225
5167,110
5168,55
5168,56
5169,30
5170,56
5171,21
5171,74
5173,995
5174,225
5176,225
5177,225
5181,173
5182,220
5183,55
5184,995
5185,110
5186,995
5187,13
5187,56
5188,76
5189,225
5190,56
5191,210
5192,995
5193,225
5194,225
5195,995
5196,13
5197,995
5198,74
5199,13
5199,995
5200,56
5201,56
5201,74
5202,13
5203,995
5204,76
5205,56
5206,110
5207,110
5207,225
5208,37
5208,225
5209,76
5209,225
5210,37
5210,225
5211,55
5212,76
5213,74
5213,76
5213,107
5214,131
5215,63
5215,991
5216,992
5217,63
5217,992
5218,991
5219,991
5220,991
5221,991
5222,991
5223,991
5224,991
5225,992
5226,23
5226,56
5226,63
5227,222
5228,992
5229,991
5230,74
5231,185
5232,992
5233,991
5234,992
5235,991
5236,74
5236,183
5236,991
5237,183
5238,183
5239,183
5240,991
5241,204
5241,991
5242,105
5243,74
5243,178
5244,102
5245,74
5245,76
5246,225
5247,56
5247,74
5247,161
5247,191
5248,192
5249,192
5250,225
5251,217
5252,30
5253,220
5254,102
5255,225
5256,225
5257,67
5258,992
5259,225
5260,225
5261,991
5262,47
5263,47
5264,42
5264,56
5264,74
5264,178
5265,42
5265,56
5265,74
5265,178
5266,42
5266,56
5266,74
5266,178
5267,102
5268,64
5269,996
5270,56
5271,74
5272,992
5273,992
5274,997
5275,152
5275,192
5276,93
5277,220
5278,47
5278,225
5279,47
5280,1001
5281,118
5282,110
5283,110
5284,225
5285,110
5286,110
5287,225
5288,110
5289,110
5290,110
5291,110
5292,110
5292,220
5293,110
5294,220
5295,220
5296,233
5297,991
5298,225
5299,76
5299,225
5300,991
5301,58
5302,58
5303,56
5304,225
5305,56
5306,995
5307,93
5308,225
5309,107
5310,47
5311,110
5312,107
5313,74
5314,225
5315,217
5316,225
5317,225
5318,225
5319,225
5320,225
5321,225
5322,225
5323,225
5324,225
5325,225
5326,225
5327,225
5328,225
5329,225
5330,225
5331,225
5332,225
5333,225
5334,225
5335,225
5336,225
5337,225
5338,225
5339,225
5340,225
5341,225
5342,225
5344,225
5345,225
5346,991
5347,129
5348,183
5349,110
5350,110
5351,76
5352,992
5353,47
5354,56
5355,993
5356,58
5356,191
5357,13
5357,74
5357,107
5357,993
5357,995
5358,110
5359,93
5360,93
5361,225
5362,220
5363,93
5364,67
5364,225
5365,64
5366,56
5367,76
5368,64
5369,217
5370,107
5371,76
5372,225
5373,76
5374,102
5376,225
5377,58
5378,225
5379,225
5380,76
5381,225
5382,225
5383,225
5384,993
5385,993
5386,183
5387,107
5388,225
5389,37
5390,225
5391,225
5392,107
5393,996
5394,123
5395,107
5396,225
5397,225
5398,76
5399,74
5400,107
5401,107
5402,225
5403,76
5404,30
5405,225
5406,11
5407,11
5407,67
5408,991
5409,992
5410,107
5411,225
5412,23
5412,225
5413,225
5414,225
5415,225
5416,21
5416,47
5416,58
5416,76
5416,191
5416,225
5417,225
5418,37
5418,225
5419,47
5420,102
5421,110
5422,56
5422,225
5423,56
5423,225
5424,13
5424,56
5425,56
5426,58
5427,55
5427,58
5427,196
5428,225
5429,47
5429,225
5430,76
5431,225
5432,37
5433,37
5434,14
5435,225
5436,102
5437,225
5438,67
5438,107
5439,225
5440,56
5443,47
5444,74
5445,225
5446,225
5447,225
5448,30
5449,225
5450,102
5451,58
5452,76
5453,107
5454,107
5455,76
5456,74
5457,225
5458,995
5459,107
5460,225
5461,47
5462,47
5463,47
5465,105
5466,991
5467,225
5468,102
5469,225
5470,102
5471,225
5472,102
5473,991
5474,102
5476,102
5477,225
5478,997
5479,99
5480,102
5481,102
5482,107
5483,20
5484,102
5485,152
5486,107
5487,102
5488,11
5489,74
5489,107
5490,67
5491,102
5492,20
5492,172
5493,107
5494,217
5495,102
5496,172
5497,47
5498,102
5499,102
5500,102
5501,98
5502,56
5503,220
5504,47
5505,225
5506,225
5507,225
5508,225
5510,74
5511,225
5512,102
5513,64
5514,64
5515,217
5516,225
5517,47
5518,47
5519,225
5519,239
5520,225
5521,37
5522,225
5523,58
5524,225
5524,993
5525,69
5526,183
5527,225
5528,76
5529,37
5530,225
5531,118
5532,225
5533,225
5534,47
5534,225
5535,14
5536,67
5537,225
5538,76
5539,225
5540,37
5540,47
5540,220
5541,74
5542,225
5543,76
5544,76
5545,225
5546,76
5547,118
5549,160
5551,56
5551,76
5551,107
5552,225
5553,225
5554,110
5555,14
5556,176
5557,76
5558,37
5559,225
5560,225
5561,104
5562,55
5563,118
5564,225
5565,225
5566,74
5567,225
5568,74
5569,30
5570,225
5571,225
5572,991
5573,76
5574,37
5575,225
5576,76
5577,74
5578,37
5579,76
5580,37
5581,225
5582,30
5582,225
5583,225
5584,991
5585,76
5586,37
5587,225
5588,56
5588,76
5588,110
5589,21
5589,56
5589,76
5589,107
5590,991
5591,58
5591,993
5592,67
5592,74
5592,173
5593,76
5594,225
5595,74
5596,225
5598,160
5599,30
5600,69
5601,21
5601,39
5601,74
5602,107
5603,74
5604,87
5605,74
5606,225
5607,35
5608,76
5609,55
5610,151
5611,996
5613,993
5614,991
5615,87
5616,225
5617,993
5618,225
5619,76
5620,58
5621,160
5622,76
5623,110
5624,993
5625,995
5626,13
5627,58
5628,191
5629,58
5630,107
5631,58
5632,74
5633,58
5634,191
5635,58
5636,58
5637,58
5638,56
5639,225
5640,56
5641,225
5642,191
5643,76
5644,56
5645,58
5646,55
5647,67
5648,100
5650,225
5651,225
5652,67
5653,67
5654,56
5655,196
5656,991
5657,58
5658,991
5659,87
5660,991
5661,74
5662,991
5663,11
5664,67
5665,74
5666,98
5667,76
5668,110
5669,225
5671,76
5672,225
5673,76
5673,225
5674,11
5675,76
5676,225
5677,21
5678,225
5679,47
5680,151
5681,225
5682,225
5683,225
5684,192
5685,239
5686,992
5687,14
5688,225
5689,225
5690,225
5691,225
5692,225
5693,74
5694,14
5695,225
5696,107
5697,13
5698,225
5699,107
5701,47
5702,225
5703,225
5704,225
5705,76
5706,225
5707,225
5708,225
5709,225
5710,102
5711,225
5712,47
5713,56
5714,110
5715,225
5716,13
5717,225
5718,67
5719,102
5720,225
5721,995
5722,14
5723,67
5724,183
5725,225
5726,100
5727,74
5727,102
5728,225
5729,67
5730,67
5731,225
5732,76
5733,76
5734,13
5735,160
5736,76
5737,225
5738,225
5739,76
5740,225
5741,225
5742,74
5742,995
5743,107
5744,118
5745,58
5746,107
5747,56
5748,76
5748,225
5749,225
5750,222
5751,225
5752,225
5753,100
5754,225
5755,110
5756,225
5757,225
5758,991
5759,74
5760,37
5761,996
5762,76
5763,991
5764,993
5765,225
5766,76
5767,110
5768,225
5769,225
5770,225
5771,225
5772,225
5773,42
5774,225
5775,225
5776,233
5777,233
5778,233
5779,233
5780,225
5781,74
5782,233
5783,233
5784,233
5785,233
5786,233
5787,233
5788,233
5789,233
5790,233
5791,233
5792,233
5793,233
5794,233
5795,233
5796,233
5798,225
5799,37
5799,47
5799,225
5800,131
5801,131
5802,131
5803,21
5804,225
5805,225
5806,225
5807,225
5808,63
5808,131
5809,63
5809,131
5810,225
5811,1001
5812,118
5813,1002
5814,225
5815,165
5815,225
5816,11
5816,48
5816,225
5817,225
5818,225
5819,225
5821,225
5822,239
5823,76
5824,225
5825,225
5826,110
5827,110
5828,110
5829,225
5830,76
5830,225
5831,102
5831,225
5832,225
5833,47
5834,992
5835,93
5836,93
5836,220
5837,47
5838,93
5839,225
5840,67
5841,225
5842,107
5842,225
5843,107
5844,107
5845,118
5845,225
5846,58
5847,58
5848,58
5849,58
5850,58
5851,58
5852,58
5853,58
5854,58
5855,58
5856,58
5857,58
5858,58
5859,58
5860,58
5861,58
5862,58
5863,58
5864,58
5865,110
5866,110
5867,102
5868,225
5869,67
5869,74
5870,67
5871,67
5871,113
5872,67
5873,113
5874,210
5875,113
5875,225
5876,14
5876,99
5877,93
5877,220
5878,113
5879,210
5880,210
5881,210
5882,210
5883,210
5884,210
5885,210
5886,55
5887,55
5888,47
5889,225
5890,991
5891,225
5892,225
5893,56
5894,74
5894,107
5895,67
5895,110
5896,74
5896,215
5897,74
5898,74
5899,76
5900,76
5900,225
5901,37
5901,225
5902,37
5902,225
5903,110
5904,225
5904,992
5905,47
5905,225
5906,74
5906,76
5906,100
5906,130
5907,21
5907,74
5908,991
5909,76
5910,47
5911,67
5911,76
5911,160
5912,14
5912,74
5912,76
5912,100
5913,74
5913,76
5913,225
5914,74
5915,30
5915,45
5916,225
5917,225
5918,225
5919,225
5920,225
5921,225
5922,225
5923,225
5924,225
5925,110
5925,225
5926,110
5927,110
5928,56
5929,37
5929,225
5930,991
5931,106
5931,173
5931,191
5932,225
5933,37
5933,47
5933,225
5934,14
5934,37
5934,47
5934,225
5935,225
5936,992
5937,76
5938,992
5939,225
5939,993
5940,102
5941,55
5942,13
5942,87
5942,98
5942,102
5942,165
5942,173
5942,217
5942,225
5943,225
5944,14
5945,113
5946,42
5947,151
5948,992
5949,102
5950,102
5951,102
5952,110
5953,110
5954,110
5955,110
5956,110
5957,110
5958,110
5959,110
5960,110
5961,110
5962,110
5963,110
5964,220
5965,110
5966,110
5967,110
5968,110
5969,110
5970,110
5971,225
5972,110
5973,110
5974,110
5975,110
5976,110
5977,110
5978,110
5979,992
5980,225
5981,225
5982,55
5983,55
5984,74
5985,191
5986,74
5987,47
5988,37
5988,74
5989,110
5990,168
5991,37
5992,225
5993,225
5994,225
5995,991
5996,225
5997,110
5998,110
5999,110
6000,110
6001,110
6002,110
6003,87
6004,110
6005,76
6006,110
6007,110
6008,110
6009,110
6010,110
6011,110
6012,110
6013,110
6014,110
6015,225
6016,110
6017,110
6018,110
6019,110
6020,21
6020,42
6020,74
6021,110
6022,110
6023,55
6023,110
6024,110
6025,110
6026,110
6027,110
6028,76
6029,110
6030,110
6031,74
6032,110
6033,110
6034,995
6035,23
6036,13
6036,98
6037,76
6038,13
6039,56
6040,76
6041,56
6042,56
6043,225
6044,110
6045,225
6046,110
6047,74
6047,76
6048,56
6049,110
6050,47
6051,225
6052,74
6053,991
6054,37
6055,991
6056,56
6057,56
6058,225
6059,225
6060,222
6061,225
6062,76
6063,76
6064,225
6065,225
6066,225
6067,110
6068,992
6069,74
6070,992
6071,225
6073,225
6074,37
6075,76
6075,239
6076,210
6077,225
6078,225
6079,225
6080,76
6081,225
6082,47
6082,225
6083,47
6084,225
6085,225
6086,225
6087,225
6088,225
6089,225
6090,37
6091,37
6092,37
6093,161
6094,37
6095,37
6096,101
6097,37
6098,37
6099,37
6099,76
6100,74
6101,225
6102,37
6102,225
6103,225
6104,225
6105,225
6106,225
6107,225
6108,47
6109,225
6110,225
6111,64
6112,225
6113,992
6114,992
6115,110
6116,76
6116,100
6117,47
6118,30
6119,30
6120,225
