FilmID,PersonID,RoleID
3524,13386,52
3524,13387,57
3524,13388,57
3524,13389,57
3524,13390,54
3524,13391,55
3524,13392,55
3524,13393,55
3524,13394,55
3524,13395,55
3525,13344,58
3525,13345,52
3525,13345,56
3525,13350,55
3525,13396,54
3525,13397,55
3525,13398,55
3525,13399,55
3526,6387,54
3526,6389,56
3526,13348,55
3526,13400,58
3526,13401,56
3526,13402,52
3526,13403,52
3526,13403,55
3526,13404,57
3526,13405,55
3526,13406,55
3526,13407,55
3527,13408,58
3527,13409,58
3527,13410,56
3527,13411,56
3527,13412,56
3527,13413,56
3527,13414,52
3527,13415,57
3527,13416,54
3527,13417,54
3527,13418,55
3527,13419,55
3527,13420,55
3527,13421,55
3527,13422,55
3528,13423,56
3528,13424,56
3528,13425,52
3528,13426,52
3528,13426,54
3528,13427,57
3528,13428,54
3528,13429,55
3528,13430,55
3528,13431,55
3528,13432,55
3528,13433,55
3529,1720,52
3529,1720,56
3529,2498,57
3529,2506,55
3529,13434,58
3529,13435,55
3529,13436,55
3529,13437,55
3529,13438,55
3530,1720,52
3530,10306,55
3530,13439,58
3530,13440,56
3530,13441,57
3530,13442,55
3530,13443,55
3530,13444,55
3530,13445,55
3531,7659,55
3531,13446,58
3531,13447,58
3531,13448,56
3531,13449,52
3531,13450,57
3531,13451,55
3531,13452,55
3531,13453,55
3531,13454,55
3531,24986,54
3532,13455,58
3532,13456,52
3532,13457,57
3532,13458,55
3532,13459,55
3532,13460,55
3532,13461,55
3532,13462,55
3532,24703,56
3533,13463,58
3533,13464,56
3533,13465,52
3533,13465,56
3533,13466,57
3533,13467,55
3533,13468,55
3533,13469,55
3533,13470,55
3533,13471,55
3534,452,55
3534,3474,56
3534,3475,56
3534,3484,52
3534,3493,55
3534,6840,55
3534,13473,58
3534,13474,57
3534,13475,55
3534,13476,55
3535,363,57
3535,3484,52
3535,3487,56
3535,3489,58
3535,7076,55
3535,8138,55
3535,13477,55
3535,13478,55
3535,13479,55
3535,25153,54
3535,25154,54
3536,1720,52
3536,13434,58
3536,13480,56
3536,13481,57
3536,13482,55
3536,13483,55
3536,13484,55
3536,13485,55
3536,13486,55
3537,2830,55
3537,3887,55
3537,4275,52
3537,4275,55
3537,4971,58
3537,6907,55
3537,7279,55
3537,13487,56
3537,13488,57
3538,1720,52
3538,10306,55
3538,13489,58
3538,13490,56
3538,13491,56
3538,13492,57
3538,13493,55
3538,13494,55
3538,13495,55
3538,13496,55
3539,13497,58
3539,13498,52
3539,13498,56
3539,13499,56
3539,13500,56
3539,13501,57
3539,13502,54
3539,13503,55
3539,13504,55
3539,13505,55
3539,13506,55
3539,13507,55
3540,13508,58
3540,13509,56
3540,13510,52
3540,13511,57
3540,13512,55
3540,13513,55
3540,13514,55
3540,13515,55
3540,13516,55
3541,586,55
3541,2503,52
3541,2503,56
3541,2509,55
3541,3505,57
3541,3541,58
3541,3603,55
3541,7430,56
3541,13517,55
3541,13518,55
3542,637,52
3542,639,57
3542,7440,56
3542,13519,58
3542,13520,55
3542,13521,55
3542,13522,55
3542,13523,55
3542,13524,55
3542,25153,54
3543,238,52
3543,238,56
3543,378,57
3543,379,58
3543,389,58
3543,2528,56
3543,6565,55
3543,11874,58
3543,13525,56
3543,13526,54
3543,13527,55
3543,13528,55
3543,13529,55
3543,13530,55
3544,5765,55
3544,9992,56
3544,13531,58
3544,13532,58
3544,13533,56
3544,13534,52
3544,13535,57
3544,13536,55
3544,13537,55
3544,13538,55
3544,13539,55
3545,4397,55
3545,10146,52
3545,13540,58
3545,13541,56
3545,13542,57
3545,13543,55
3545,13544,55
3545,13545,55
3545,13546,55
3545,24692,54
3546,320,52
3546,421,54
3546,1942,56
3546,13547,58
3546,13548,57
3546,13549,55
3546,13550,55
3546,13551,55
3546,13552,55
3546,13553,55
3547,258,52
3547,258,56
3547,2422,55
3547,9445,58
3547,13554,58
3547,13555,58
3547,13556,58
3547,13557,56
3547,13558,56
3547,13559,57
3547,13560,57
3547,13561,57
3547,13562,54
3547,13563,54
3547,13564,54
3547,13565,54
3547,13566,55
3547,13567,55
3547,13568,55
3547,13569,55
3548,1660,55
3548,10472,52
3548,10501,55
3548,17460,55
3548,17461,55
3549,1536,57
3549,13570,58
3549,13571,52
3549,13571,56
3549,13572,54
3549,13573,54
3549,13574,55
3549,13575,55
3549,13576,55
3549,13577,55
3549,13578,55
3550,4008,55
3550,11024,56
3550,13579,58
3550,13580,52
3550,13580,54
3550,13580,56
3550,13581,57
3550,13582,57
3550,13583,54
3550,13584,55
3550,13585,55
3550,13586,55
3550,13587,55
3551,284,56
3551,4078,55
3551,5297,56
3551,5352,55
3551,6259,56
3551,6271,57
3551,8995,52
3551,8995,54
3551,8997,55
3551,8998,55
3551,13588,56
3551,13589,56
3551,13590,52
3551,13591,52
3551,13591,54
3551,13592,55
3552,248,52
3552,291,56
3552,357,57
3552,358,57
3552,414,54
3552,2596,52
3552,3401,54
3552,4085,54
3552,4200,55
3552,5352,55
3552,6863,55
3552,13593,56
3552,13594,55
3553,425,57
3553,1167,55
3553,1749,52
3553,1749,54
3553,1751,54
3553,4124,55
3553,13595,58
3553,13596,56
3553,13597,55
3553,13598,55
3553,13599,55
3554,7198,54
3554,7198,56
3554,7198,58
3554,7199,54
3554,7199,56
3554,7200,52
3554,7200,54
3554,7200,56
3554,7201,56
3554,7202,56
3554,7203,57
3554,7205,54
3554,7206,55
3554,7207,55
3554,7208,55
3554,7209,55
3554,7210,55
3555,13600,58
3555,13601,58
3555,13602,52
3555,13602,56
3555,13603,56
3555,13604,57
3555,13605,57
3555,13606,54
3555,13607,54
3555,13608,55
3555,13609,55
3555,13610,55
3555,13611,55
3555,13612,55
3556,3232,55
3556,13613,56
3556,13614,56
3556,13615,52
3556,13615,56
3556,13616,57
3556,13617,54
3556,13618,54
3556,13619,54
3556,13620,55
3556,13621,55
3556,13622,55
3556,13623,55
3557,13624,52
3557,13624,56
3557,13625,52
3557,13625,56
3557,25980,54
3557,25981,57
3558,5084,54
3558,5086,52
3558,5086,54
3558,5086,56
3558,10908,55
3558,11436,58
3558,13626,56
3558,13627,57
3558,13628,54
3558,13629,54
3558,13630,55
3558,13631,55
3558,13632,55
3558,13633,55
3559,6689,56
3559,6719,58
3559,13634,52
3559,13634,56
3559,13635,57
3559,13636,55
3559,13637,55
3559,13638,55
3559,13639,55
3559,13640,55
3560,7638,55
3560,9295,55
3560,13641,58
3560,13642,52
3560,13642,56
3560,13643,57
3560,13644,54
3560,13645,55
3560,13646,55
3560,13647,55
3561,648,54
3561,1352,55
3561,1676,56
3561,2023,57
3561,4390,58
3561,5452,52
3561,9619,55
3561,13648,55
3561,13649,55
3561,13650,55
3562,4813,57
3562,5352,55
3562,5355,55
3562,6295,55
3562,13651,52
3562,13651,54
3562,13651,56
3562,13652,55
3562,13653,55
3564,13655,58
3564,13656,52
3564,13656,54
3564,13656,56
3564,13657,56
3564,13658,57
3564,13659,54
3564,13659,55
3564,13660,55
3564,13661,55
3564,13662,55
3564,13663,55
3565,13664,58
3565,13665,52
3565,13665,55
3565,13666,54
3565,13667,55
3565,13668,55
3565,13669,55
3565,13670,55
3566,7655,55
3566,13475,55
3566,13671,56
3566,13672,52
3566,13673,57
3566,13674,55
3566,13675,55
3566,13676,55
3567,13677,52
3567,24981,55
3567,24982,55
3567,24983,55
3568,4083,55
3568,6039,56
3568,6042,54
3568,6048,55
3568,6900,55
3568,6901,55
3568,13678,52
3568,13679,52
3568,14088,57
3569,5151,57
3569,13680,58
3569,13681,52
3569,13681,56
3569,13682,54
3569,13683,55
3569,13684,55
3569,13685,55
3569,13686,55
3569,13687,55
3570,6459,56
3570,9114,52
3570,9116,55
3570,13532,58
3570,13688,56
3570,13689,57
3570,13690,55
3570,13691,55
3570,13692,55
3570,13693,55
3571,1041,54
3571,9291,54
3571,13279,57
3571,13694,56
3571,13695,56
3571,13696,56
3571,13697,52
3571,13698,54
3571,13699,55
3571,13700,55
3571,13701,55
3571,13702,55
3571,13703,55
3572,13704,52
3572,13704,56
3572,13705,56
3572,13706,56
3572,13707,57
3572,13708,54
3572,13709,54
3572,13710,55
3572,13711,55
3572,13712,55
3572,13713,55
3572,13714,55
3573,5358,52
3573,5358,54
3573,5359,56
3573,16972,57
3573,18142,55
3573,18143,55
3574,2064,58
3574,2965,54
3574,2965,55
3574,3216,52
3574,4667,57
3574,13715,56
3574,13716,56
3574,13717,52
3574,13718,55
3574,13719,55
3574,13720,55
3574,13721,55
3575,3420,57
3575,3515,58
3575,3586,57
3575,3735,55
3575,7977,55
3575,13722,56
3575,13723,56
3575,13724,52
3575,13725,54
3575,13726,55
3575,13727,55
3575,13728,55
3576,13729,58
3576,13730,58
3576,13731,52
3576,13731,56
3576,13732,54
3576,13733,55
3576,13734,55
3576,13735,55
3576,13736,55
3576,13737,55
3577,8218,58
3577,8223,52
3577,8223,56
3577,13738,56
3577,13739,57
3577,13740,55
3577,13741,55
3577,13742,55
3577,13743,55
3577,13744,55
3578,3395,55
3578,6653,52
3578,13745,58
3578,13746,56
3578,13747,57
3578,13748,54
3578,13749,55
3578,13750,55
3578,13751,55
3578,13752,55
3579,5710,56
3579,6693,57
3579,13753,58
3579,13754,52
3579,13754,56
3579,13755,55
3579,13756,55
3579,13757,55
3579,13758,55
3579,13759,55
3580,6801,58
3580,7597,57
3580,13760,56
3580,13761,52
3580,13762,54
3580,13763,55
3580,13764,55
3580,13765,55
3580,13766,55
3580,13767,55
3581,13253,55
3581,13699,55
3581,13768,56
3581,13769,52
3581,13770,52
3581,13771,57
3581,13772,55
3581,13773,55
3581,13774,55
3582,13775,52
3582,13775,55
3582,17549,58
3583,1874,52
3583,1874,56
3583,1876,56
3583,1877,58
3583,1881,55
3583,3195,55
3583,5694,55
3583,5833,54
3583,5836,55
3583,13776,55
3584,7595,58
3584,13777,52
3584,13777,56
3584,13778,57
3584,13779,55
3584,13780,55
3584,13781,55
3585,5712,55
3585,6502,56
3585,7595,58
3585,13782,56
3585,13783,56
3585,13784,52
3585,13785,57
3587,7590,58
3587,7778,52
3587,7778,56
3587,19651,57
3588,7172,57
3588,7772,58
3588,13786,52
3588,13786,56
3588,13787,56
3588,13788,55
3589,7784,52
3589,7784,56
3589,7790,57
3589,7791,58
3590,13787,56
3590,13789,58
3590,13790,52
3590,13790,56
3590,13791,56
3590,13792,57
3590,13793,55
3590,13794,55
3590,13795,55
3590,13796,55
3590,13797,55
3590,25859,52
3591,2516,52
3591,2516,56
3591,2516,58
3591,7765,55
3591,13798,57
3591,13799,55
3591,13800,55
3591,13801,55
3591,13802,55
3592,2514,55
3592,6651,57
3592,7753,52
3592,7768,56
3592,7769,58
3592,13803,56
3593,7592,58
3593,13790,52
3593,13790,56
3593,13800,55
3593,13804,57
3593,13805,55
3593,13806,55
3593,13807,55
3593,13808,55
3594,1009,52
3594,1013,55
3594,4683,55
3594,5495,55
3594,13809,58
3594,13810,56
3594,13811,57
3594,13812,54
3594,13813,55
3594,13814,55
3595,6727,58
3595,6817,55
3595,13815,54
3595,13815,56
3595,13816,52
3595,13816,56
3595,13817,57
3595,13818,57
3595,13819,55
3595,13820,55
3595,13821,55
3595,13822,55
3596,1673,55
3596,8200,52
3596,10292,57
3596,13028,55
3596,13823,56
3596,13824,56
3596,13825,56
3596,13826,52
3596,13826,54
3596,13827,52
3596,13828,55
3596,13829,55
3596,13830,55
3597,5222,57
3597,7181,54
3597,9478,56
3597,13831,58
3597,13832,58
3597,13833,52
3597,13833,56
3597,13834,52
3597,13834,54
3597,13834,55
3597,13834,56
3597,13835,55
3597,13836,55
3597,13837,55
3597,13838,55
3598,3518,52
3598,3518,56
3598,6693,57
3598,13753,58
3598,13839,56
3598,13840,55
3598,13841,55
3598,13842,55
3598,13843,55
3598,13844,55
3599,1803,55
3599,1805,57
3599,6680,55
3599,6790,52
3599,13845,58
3599,13846,52
3599,13846,56
3599,13847,55
3599,13848,55
3599,13849,55
3600,1806,56
3600,1806,58
3600,6650,55
3600,6723,55
3600,6928,52
3600,6928,56
3600,6929,57
3600,13850,56
3600,13851,56
3600,13852,55
3600,13853,55
3600,13854,55
3601,1795,56
3601,1806,58
3601,6928,52
3601,6928,56
3601,6929,57
3601,8574,55
3601,13855,55
3601,13856,55
3601,13857,55
3601,13858,55
3602,1806,56
3602,3517,56
3602,6699,55
3602,6712,55
3602,6928,52
3602,6928,56
3602,6931,55
3602,13859,57
3602,13860,54
3602,13861,55
3602,13862,55
3603,2439,57
3603,6546,56
3603,6547,56
3603,6714,55
3603,6740,55
3603,13765,55
3603,13860,54
3603,13863,56
3603,13863,58
3603,13864,52
3603,13864,56
3603,13865,55
3603,13866,55
3604,6928,52
3604,6928,56
3604,6929,57
3604,6933,55
3604,8574,55
3604,13821,55
3604,13867,56
3604,13867,58
3604,13868,55
3604,13869,55
3605,2443,55
3605,6546,56
3605,6547,56
3605,6740,55
3605,6758,54
3605,7172,57
3605,13855,55
3605,13864,52
3605,13870,58
3605,13871,55
3605,13872,55
3606,975,57
3606,6494,55
3606,6648,52
3606,6648,56
3606,6723,55
3606,6724,55
3606,13759,55
3606,13821,55
3606,13873,58
3606,13874,54
3607,6544,52
3607,6544,56
3607,6550,56
3607,6758,54
3607,11220,57
3607,13875,58
3607,13876,55
3607,13877,55
3607,13878,55
3607,13879,55
3607,13880,55
3608,2514,55
3608,6648,52
3608,6648,56
3608,13881,58
3608,13882,55
3608,13882,57
3608,13883,55
3608,13884,55
3608,13885,55
3609,4405,55
3609,6546,56
3609,6547,56
3609,7172,57
3609,13820,55
3609,13864,52
3609,13886,58
3609,13887,56
3609,13888,55
3609,13889,55
3609,13890,55
3610,2774,55
3610,13019,55
3610,13891,58
3610,13892,58
3610,13893,56
3610,13894,52
3610,13895,57
3610,13896,54
3610,13897,55
3610,13898,55
3610,13899,55
3611,6669,52
3611,6670,56
3611,6675,57
3611,6676,58
3611,13900,55
3611,13901,55
3611,13902,55
3611,13903,55
3611,13904,55
3612,6669,52
3612,6670,56
3612,7761,57
3612,13900,55
3612,13904,55
3612,13905,58
3612,13906,55
3612,13907,55
3612,13908,55
3613,1792,58
3613,6669,52
3613,6675,57
3613,13906,55
3613,13909,56
3613,13910,56
3613,13911,55
3613,13912,55
3613,13913,55
3613,13914,55
3614,5712,55
3614,6650,55
3614,6760,57
3614,6764,58
3614,13915,52
3614,13915,56
3614,13916,56
3614,13917,56
3614,13918,55
3614,13919,55
3614,13920,55
3615,6667,57
3615,6668,58
3615,6687,58
3615,13921,56
3615,13922,56
3615,13923,52
3615,13924,55
3615,13925,55
3615,13926,55
3615,13927,55
3615,13928,55
3616,2298,55
3616,2299,55
3616,13900,54
3616,13923,52
3616,13929,58
3616,13930,56
3616,13931,57
3616,13932,57
3616,13933,55
3616,13934,55
3616,13935,55
3618,6640,56
3618,6641,56
3618,6959,52
3618,13867,58
3618,13941,57
3618,13942,54
3618,13943,55
3618,13944,55
3618,13945,55
3618,13946,55
3618,13947,55
3619,1716,56
3619,13948,58
3619,13949,52
3619,13950,57
3619,13951,55
3619,13952,55
3619,13953,55
3619,13954,55
3619,13955,55
3620,6716,55
3620,13846,52
3620,13846,56
3620,13956,58
3620,13957,56
3620,13958,57
3620,13959,55
3620,13960,55
3620,13961,55
3620,13962,55
3621,5709,52
3621,5709,56
3621,5716,58
3621,13963,56
3621,13964,57
3621,13965,55
3621,13966,55
3623,4402,54
3623,6699,55
3623,6719,58
3623,6797,55
3623,7172,57
3623,13972,52
3623,13972,56
3623,13973,55
3623,13974,55
3623,13975,55
3624,5543,57
3624,13976,58
3624,13977,58
3624,13978,56
3624,13979,52
3624,13980,55
3624,13981,55
3624,13982,55
3624,13983,55
3625,6716,55
3625,6716,56
3625,6801,58
3625,13984,56
3625,13985,52
3625,13985,56
3625,13986,57
3625,13987,55
3625,13988,55
3625,13989,55
3625,13990,55
3626,1796,56
3626,6651,57
3626,6765,56
3626,13803,56
3626,13816,52
3626,13956,58
3626,13991,55
3626,13992,55
3626,13993,55
3626,13994,55
3626,13995,55
3627,7172,57
3627,13996,55
3627,13997,52
3627,23955,56
3627,23956,55
3627,23957,55
3627,23958,58
3628,2178,58
3628,6846,55
3628,10880,55
3628,13998,56
3628,13999,56
3628,14000,52
3628,14001,57
3628,14002,54
3628,14003,55
3628,14004,55
3628,14005,55
3629,6685,57
3629,6790,52
3629,6790,56
3629,12863,58
3629,13904,55
3629,14006,55
3629,14007,55
3629,14008,55
3629,14009,55
3630,5716,58
3630,6685,57
3630,6790,52
3630,6790,56
3630,13904,55
3630,14006,55
3630,14007,55
3630,14008,55
3630,14010,55
3631,8218,58
3631,14011,52
3631,14011,56
3631,14012,56
3631,14013,55
3631,14014,55
3631,14015,55
3631,14016,55
3631,14017,55
3632,1774,52
3632,1774,54
3633,6677,52
3633,13753,58
3633,14018,56
3633,14019,56
3633,14020,57
3633,14021,55
3633,14022,55
3633,14023,55
3633,14024,55
3633,14025,55
3634,1774,54
3634,14026,52
3634,14027,55
3635,14028,58
3635,14029,54
3635,14029,56
3635,14030,52
3635,14031,57
3635,14032,55
3635,14033,55
3635,14034,55
3635,14035,55
3635,14036,55
3636,7082,52
3636,7082,54
3636,7082,56
3636,14903,55
3636,23758,55
3636,23811,57
3636,25010,56
3636,25011,58
3637,13805,55
3637,13855,55
3637,13873,58
3637,14037,52
3637,14037,56
3637,14038,57
3637,14039,55
3637,14040,55
3637,14041,55
3638,13421,55
3638,14042,58
3638,14043,52
3638,14043,56
3638,14044,57
3638,14045,54
3638,14046,55
3638,14047,55
3638,14048,55
3638,14049,55
3639,414,52
3639,414,54
3639,14050,56
3639,14051,56
3640,414,52
3640,414,54
3641,414,52
3641,414,54
3641,414,56
3642,414,52
3642,414,54
3644,414,52
3644,414,54
3644,14050,56
3644,14051,56
3646,414,52
3646,414,54
3647,414,52
3647,414,54
3647,14050,56
3647,14051,56
3647,14052,52
3649,357,57
3649,358,57
3649,414,52
3649,414,54
3649,414,56
3649,5352,55
3649,5602,55
3649,6863,55
3649,13594,55
3649,14050,56
3649,14051,56
3650,248,52
3650,291,56
3650,414,52
3650,414,54
3650,2596,52
3650,2597,55
3650,3401,54
3650,13594,55
3651,7308,54
3651,8148,56
3651,14053,58
3651,14054,58
3651,14055,58
3651,14056,58
3651,14057,58
3651,14058,56
3651,14059,56
3651,14060,52
3651,14061,57
3651,14062,54
3651,14063,54
3651,14064,54
3651,14065,55
3651,14066,55
3651,14067,55
3651,14068,55
3651,14069,55
3652,248,52
3652,291,56
3652,414,54
3652,2596,52
3652,3401,54
3652,5352,55
3653,248,52
3653,291,56
3653,357,57
3653,358,57
3653,414,54
3653,2596,52
3653,3401,54
3653,4200,55
3653,5316,55
3653,14070,55
3654,414,54
3654,3401,54
3654,4781,56
3654,5449,52
3654,25653,58
3655,414,54
3655,3401,54
3655,4515,55
3655,4781,56
3655,5448,58
3656,414,56
3656,2498,57
3656,5602,55
3656,6863,55
3656,8136,55
3656,8429,56
3656,14071,52
3656,14072,57
3656,14073,54
3656,14074,54
3656,14075,55
3656,14076,55
3657,1538,55
3657,3401,54
3657,14077,52
3657,14077,54
3657,14077,56
3657,14078,57
3657,14079,55
3657,14079,57
3657,14080,57
3657,14081,57
3657,14082,54
3657,14083,55
3657,14084,55
3657,14085,55
3658,6900,55
3658,13678,52
3658,13679,52
3658,14086,55
3658,14087,55
3659,1657,56
3659,1659,54
3659,1659,56
3659,6048,55
3659,6899,56
3659,6900,55
3659,10515,55
3659,14088,57
3660,1659,54
3660,1659,56
3660,6039,56
3660,6048,55
3660,6899,56
3660,6900,55
3660,10515,55
3660,13678,52
3660,13679,52
3660,14088,57
3662,6048,55
3662,6900,55
3662,10515,55
3662,14089,52
3663,1658,57
3663,6039,56
3663,6045,55
3663,6046,55
3663,6047,55
3663,6048,55
3663,6049,55
3664,1659,54
3664,1659,56
3664,5592,55
3664,6039,56
3664,6041,54
3664,6047,55
3664,6048,55
3664,10472,52
3664,10514,57
3664,14089,52
3664,14090,55
3665,1514,54
3665,1515,54
3665,13314,55
3665,14091,58
3665,14092,52
3665,14092,56
3665,14093,57
3665,14094,54
3665,14095,54
3665,14096,54
3665,14097,55
3665,14098,55
3665,14099,55
3665,14100,55
3666,4457,54
3666,7885,58
3666,14101,54
3666,14101,56
3666,14102,56
3666,14103,52
3666,14104,57
3666,14105,55
3666,14106,55
3666,14107,55
3666,14108,55
3666,14109,55
3667,2152,57
3667,6076,52
3667,7482,58
3667,7483,56
3667,7485,54
3667,7486,55
3667,7487,55
3667,7488,55
3667,14110,55
3667,14111,55
3668,832,58
3668,3053,57
3668,6330,54
3668,11171,56
3668,11174,55
3668,11194,55
3668,14112,52
3668,14113,55
3668,14114,55
3668,14115,55
3669,14116,58
3669,14117,56
3669,14118,52
3669,14118,54
3669,14119,57
3669,14120,54
3669,14121,54
3669,14122,55
3669,14123,55
3669,14124,55
3669,14125,55
3669,14126,55
3670,3232,55
3670,4423,57
3670,9233,55
3670,12913,54
3670,12913,56
3670,13028,55
3670,13732,54
3670,14127,58
3670,14128,56
3670,14129,52
3670,14129,54
3670,14129,56
3670,14130,54
3670,14131,55
3670,14132,55
3671,5154,55
3671,8440,57
3671,10493,52
3671,10493,56
3671,14133,58
3671,14134,54
3671,14134,56
3671,14135,55
3671,14136,55
3671,14137,55
3671,14138,55
3672,14139,58
3672,14140,52
3672,14140,56
3672,14141,56
3672,14142,56
3672,14143,57
3672,14144,54
3672,14145,55
3672,14146,55
3672,14147,55
3672,14148,55
3672,14149,55
3673,514,55
3673,1274,54
3673,1276,54
3673,7567,57
3673,9717,55
3673,14150,58
3673,14151,56
3673,14152,52
3673,14153,55
3673,14154,55
3673,14155,55
3674,256,52
3674,256,54
3674,256,56
3674,14156,58
3674,14157,54
3674,14157,56
3674,14158,56
3674,14159,56
3674,14160,57
3674,14161,55
3674,14162,55
3674,14163,55
3674,14164,55
3674,14165,55
3675,769,56
3675,1041,54
3675,13256,55
3675,14166,52
3675,14166,56
3675,14167,56
3675,14168,57
3675,14169,54
3675,14170,54
3675,14171,55
3675,14172,55
3675,14173,55
3675,14174,55
3676,703,52
3677,4431,58
3677,14175,52
3677,14175,56
3677,14176,57
3677,14177,54
3677,14178,54
3677,14179,55
3677,14180,55
3677,14181,55
3677,14182,55
3677,14183,55
3678,256,52
3678,1220,55
3678,5654,56
3678,14184,58
3678,14185,56
3678,14186,57
3678,14187,54
3678,14188,55
3678,14189,55
3678,14190,55
3678,14191,55
3679,1420,55
3679,5026,57
3679,8394,54
3679,8544,58
3679,11499,52
3679,11499,54
3679,11499,56
3679,11500,54
3679,11500,56
3679,11501,56
3679,14192,54
3679,14193,55
3679,14194,55
3679,14195,55
3679,14196,55
3680,895,55
3680,1420,55
3680,1508,55
3680,5026,57
3680,8544,58
3680,11486,55
3680,11499,52
3680,11499,54
3680,11499,56
3680,11500,54
3680,11500,56
3680,11501,56
3680,14192,54
3680,14197,55
3681,1508,55
3681,4624,55
3681,5026,57
3681,8544,58
3681,11486,55
3681,11499,52
3681,11499,54
3681,11499,56
3681,11500,54
3681,11500,56
3681,11501,56
3681,14192,54
3681,14195,55
3681,14197,55
3681,14198,56
3682,494,55
3682,494,56
3682,899,52
3682,899,55
3682,899,56
3682,1035,56
3682,1037,55
3682,1037,56
3682,1743,52
3682,1743,55
3682,1743,56
3682,8413,58
3682,14199,55
3682,14199,56
3682,14200,54
3682,14201,54
3683,3871,58
3683,14202,56
3683,14203,56
3683,14204,52
3683,14204,56
3683,14205,57
3683,14206,54
3683,14207,54
3683,14208,54
3683,14209,55
3683,14210,55
3683,14211,55
3683,14212,55
3683,14213,55
3684,14214,52
3684,14214,56
3684,14215,56
3684,14216,55
3684,14217,55
3684,14218,55
3684,14219,54
3684,14220,57
3684,14221,57
3684,14222,58
3685,14223,58
3685,14224,52
3685,14224,56
3685,14225,57
3685,14226,54
3685,14227,54
3685,14228,54
3685,14229,55
3685,14230,55
3685,14231,55
3685,14232,55
3685,14233,55
3686,1448,52
3686,1448,54
3686,2195,57
3686,3721,56
3686,8632,56
3686,11425,55
3686,11428,58
3686,14234,56
3686,14235,55
3686,14236,55
3686,14237,55
3686,14238,55
3687,779,55
3687,849,52
3687,4625,55
3687,8236,57
3687,14239,58
3687,14240,56
3687,14241,54
3687,14242,54
3687,14243,55
3687,14244,55
3687,14245,55
3688,14246,58
3688,14247,55
3688,14247,56
3688,14247,57
3688,14248,52
3688,14249,54
3688,14250,55
3688,14251,55
3688,14252,55
3688,14253,55
3689,2277,52
3689,8380,58
3689,14255,56
3689,14256,57
3689,14257,54
3689,14258,55
3690,959,52
3690,959,54
3690,959,56
3690,2184,55
3690,4778,57
3690,14259,54
3691,6624,55
3691,6629,55
3691,11097,55
3691,11254,54
3691,11254,56
3691,11255,56
3691,11259,57
3691,11261,54
3691,11263,54
3691,11265,54
3691,14260,56
3691,14261,52
3691,14261,56
3691,14262,55
3691,14263,55
3692,1053,58
3692,1054,56
3692,1055,52
3692,1056,57
3692,14265,57
3692,14266,54
3692,14267,55
3692,14268,55
3692,14269,55
3692,14270,55
3692,14271,55
3693,14272,52
3693,14272,56
3693,24989,57
3694,14272,52
3694,14272,56
3694,24990,57
3695,14273,58
3695,14274,56
3695,14275,56
3695,14276,52
3695,14276,56
3695,14277,57
3695,14278,54
3695,14279,55
3695,14280,55
3695,14281,55
3695,14282,55
3695,14283,55
3696,11872,52
3696,11872,56
3696,14284,58
3696,14285,57
3696,14286,54
3696,14287,55
3697,1482,54
3697,1482,58
3697,1680,55
3697,2867,55
3697,9022,57
3697,14288,56
3697,14289,56
3697,14290,52
3697,14291,52
3697,14292,54
3697,14292,58
3697,14293,55
3697,14294,55
3697,14295,55
3698,10804,54
3698,14296,58
3698,14297,56
3698,14298,52
3698,14299,55
3698,14300,55
3698,14301,55
3698,14302,55
3698,14303,55
3698,18516,57
3699,14304,52
3699,14304,56
3699,14305,56
3699,14306,57
3699,14307,54
3699,14308,55
3699,14309,55
3699,14310,55
3699,14311,55
3699,14312,55
3700,14313,52
3700,14314,52
3700,14315,54
3700,14316,54
3700,14317,54
3700,14318,55
3700,14319,55
3700,14320,55
3700,14321,55
3700,14322,55
3701,1774,52
3702,1017,57
3702,5472,56
3702,5915,52
3702,5917,54
3702,5919,56
3702,8599,54
3702,14323,58
3702,14324,56
3702,14325,56
3702,14326,56
3702,14327,54
3702,14328,55
3702,14329,55
3702,14330,55
3702,14331,55
3702,14332,55
3703,351,57
3703,638,56
3703,2525,55
3703,8588,58
3703,9065,55
3703,10318,52
3703,10318,56
3703,10319,55
3703,14333,55
3703,14334,55
3703,14335,56
3704,14336,52
3705,14337,58
3705,14338,56
3705,14339,52
3705,14340,57
3705,14341,54
3705,14342,54
3705,14343,54
3705,14344,54
3705,14345,55
3705,14346,55
3705,14347,55
3705,14348,55
3705,14349,55
3706,9380,54
3706,9632,57
3706,10341,55
3706,11007,55
3706,14350,58
3706,14351,56
3706,14352,52
3706,14353,55
3706,14354,55
3706,14355,55
3707,14356,56
3707,14357,52
3707,14358,54
3707,14359,54
3707,14360,55
3707,14361,55
3707,14362,55
3707,14363,55
3707,14364,55
3708,14365,52
3708,14365,55
3708,14366,57
3708,14367,55
3709,14368,52
3709,14368,56
3709,23584,55
3709,23585,55
3709,23586,55
3709,24390,57
3709,24391,58
3710,11159,58
3710,11312,52
3710,11312,56
3710,11314,57
3710,14369,55
3710,14370,55
3710,14371,55
3710,14372,55
3710,14373,55
3711,351,57
3711,2525,55
3711,9065,55
3711,10317,56
3711,10318,52
3711,10319,55
3711,14374,58
3711,14375,55
3711,14376,55
3712,14377,52
3712,14377,55
3712,14377,56
3712,14378,52
3712,14379,57
3712,14380,54
3712,14381,55
3712,14382,55
3712,14383,55
3712,14384,55
